,importance
injury,0.0010561943217690492
mild,0.0010522930689232546
nausea and vomiting,0.00104401476522222
whipple procedure,0.0010352195253606697
small bowel resection,0.0010304770446522104
swelling,0.001027950421610365
gas,0.0010016924804415336
liter,0.0009940430351775922
drainage,0.0009875057114602723
oxygen,0.0009748268963831234
umbilical hernia,0.0009743772063747981
control,0.0009450430042214381
negative,0.0009449429065132188
laproscopic cholecystectomy,0.0009440274342652353
cm,0.0009385122302506325
STATUS,0.0009095040007499843
colonoscopy,0.0009042439253497602
Ileostomy,0.0009033953066989219
tlc,0.0008901353319523207
stricture,0.0008897705277057967
loose stool,0.0008896026671046898
dulcolax,0.000877149676410392
pancreatitis,0.0008727866034411492
positive,0.0008720232615416727
Serum,0.0008652312234620992
Morning,0.0008647828945386913
TUBE,0.0008615985838011659
Wound infection,0.0008596068886037627
CXR,0.0008593069349426345
back,0.0008537546205711084
acidosis,0.0008452725408249797
BIOPSY,0.0008283034263294752
Dulcolax,0.0008222300966239985
APTT,0.0008188459067187848
abdominoplasty,0.000811295161914926
active,0.0008084504425892093
bd,0.0008057291191151548
IN,0.0008046619471462857
conscious,0.0008029299251467158
in,0.0007972919429480314
ECHO,0.0007918004793955723
better,0.0007900412009932067
parent,0.0007798609778584166
duodenal perforation,0.0007761900280508523
RTa,0.0007761452535671625
Na,0.0007756918536859661
Ct,0.0007751609252531998
Drop,0.0007724349476131132
Colonoscopy,0.0007719356720287994
large,0.0007710825419060912
ABG,0.0007656643333180297
Clear,0.0007627402160146286
Poor,0.0007594588174509346
Tube,0.000756215399051898
distal pancreatectomy,0.0007541195419082978
TRANSFUSION,0.0007470021547492185
DONE,0.0007450559068354826
MORNING,0.0007409591423064392
serum,0.0007391249083986358
noradrenaline,0.0007352695338094666
Creatinine,0.0007337145409875512
hospital,0.0007298968612351438
maintain,0.0007297662509433143
gastrojejunostomy,0.0007213914820506446
Ambulation,0.0007152923380261109
potassium,0.0007117942747663117
Cholecystectomy,0.0007052814037570127
spo2,0.0007035820883773133
Mild,0.0007009207801417764
diarrhea,0.000697277603218455
choledochal cyst,0.0006948083911010543
CONTINUE,0.0006941705802722879
whipples procedure,0.0006871940990963355
bolus,0.0006832846488672743
abdominal discomfort,0.0006826682397384747
Bleeding,0.0006723760287887225
seton,0.0006665139386597984
NORMAL,0.0006595868541409565
hypotension,0.0006587386336223428
lymph,0.0006547092284792008
Stop,0.00065366809550895
bilious vomiting,0.0006531719441810481
reflux,0.0006527842047802727
bilateral,0.0006432267328010845
no,0.0006408520699027743
formed,0.0006405409916131374
Has DVT prophylaxis been administered,0.0006374310293160153
Tab,0.000631965606642438
afternoon,0.0006308961087415518
cavity,0.0006293320271987332
Antibiotics,0.0006287204368090106
partial,0.0006259864053138019
left hemicolectomy,0.0006215694415732285
echo,0.0006101980767848993
mouth,0.0006094207350471747
hiccups,0.0006089953005891536
possible,0.0006088543470546532
gastrografin,0.0006087544530422683
temperature,0.0006059461533241432
physician,0.0005927591038898941
metabolic,0.0005919998441763569
severe pain,0.0005917638169234379
relief,0.0005910432710943994
drowsy,0.0005909200484660995
continuous,0.0005906635412689466
ca,0.0005902737676334376
bypass,0.0005865904786415311
PASSING FLATUS,0.0005856354557493867
Abdominal distention,0.0005854362935748464
Liter,0.0005849579120571794
ascites,0.0005825191735154431
arrhythmia,0.0005765359121982195
ESTIMATED BLOOD LOSS,0.000573651732626533
Iv fluids,0.0005709408139297134
chest discomfort,0.0005700577613796554
meropenem,0.0005695835163904355
Bag,0.0005684483509919945
retroperitoneal mass,0.000568080009908932
sensitivity,0.000563151097028405
stat,0.0005625461042987193
pleural effusion,0.00055854140737119
hours,0.0005533377576316546
gist,0.0005424556531973798
growth,0.0005368502821604006
ABDOMINAL,0.0005336195312051192
wound infection,0.000529434381195047
Tachypnea,0.0005266217618261116
platelets,0.0005240466600349626
RR,0.0005214758805721117
BLOOD SUGAR,0.000510744786240453
Incisional Hernia,0.0005096017541365097
Ileostomy closure,0.0005072097235057506
gastrostomy,0.0005059478512875461
Low urine output,0.0005032427335374981
hypokalemia,0.0004979233990531264
Hypertension,0.0004905220396818856
Single,0.0004850392393458155
cystogastrostomy,0.0004841141262116924
lasix,0.0004736665561080678
hematoma,0.00047025603356801816
hepaticojejunostomy,0.00046877213196905917
hysterectomy,0.0004687351566525253
fall,0.0004659511933545405
PATIENT,0.00046515425171135923
Potassium,0.00046447150143532153
tumour,0.00045788892647187154
Stool,0.00045644852575281767
RIGHT,0.00045500772558342283
oedema,0.00045444894147139323
good,0.00045368668418829404
intestinal obstruction,0.0004487502772126785
PAIN,0.00044285104772797307
Noradrenaline,0.00044247304768093193
Cough,0.0004344251476201979
face,0.0004343147932079747
FOLEY,0.00043365572611507813
colistin,0.0004235729786030003
Echo,0.00041938438260068445
stress,0.000417839142783595
ILEOSTOMY,0.0004161407809135971
medication,0.0004154836401746823
Surgery,0.00041115540602934314
male,0.00040768615566664563
FISTULA IN ANO,0.0004075346231344711
Iv,0.0004023072144067547
poor,0.00039915348274585085
Diagnosis,0.00039860968929716125
di,0.00039693205339413803
prognosis,0.0003948940485509497
Evening,0.0003909917471104034
limb swelling,0.0003899850284938633
Does Patient Have A Difficult Airway/Aspiration Risk?,0.0003894965264844791
sepsis,0.0003894569610874854
gastric stasis,0.0003892597084501494
Pancreatectomy,0.00038820445540086704
UNIT,0.000386055344064289
GASTROGRAFFIN,0.0003851017150197733
CHOLECYSTECTOMY,0.0003775993836524533
SURGERY,0.0003758258791231519
ulcer,0.0003756075108316294
DIABETES,0.0003752937733031618
omentectomy,0.0003751963203148856
sugar,0.00037504902051348974
hemodialysis,0.00037313478154726745
BAG,0.0003622753728600913
edema,0.0003621735692489815
GALLSTONES,0.00036109194405221397
GIST,0.00035998854803328346
NIGHT,0.00035957181212769164
bradycardia,0.0003590657908836348
tracheostomy,0.0003579093408997078
cholelithiasis,0.0003566107636733465
Cbc,0.0003552080880256308
WATER,0.00035507089715500055
BE,0.00035424584311704015
rectovaginal fistula,0.0003514592916712622
rr,0.00034939697297787814
sinus,0.0003480368726262087
Platelet,0.0003470957359358908
OXYGEN,0.00034564209639735387
Loose stool,0.0003440701822613155
trauma,0.0003422593184901421
hypertension,0.0003411894528438432
Lateral,0.00033863325358995857
ADHESIOLYSIS,0.00033849805787986
diagnostic laparoscopy,0.0003351098542328897
cardiac arrest,0.0003342646547395842
Total gastrectomy,0.00033399536344926533
insulin,0.00033259522633087536
SINGLE,0.00033089466352885955
months,0.0003302317986651715
zosyn,0.0003291445698823067
na,0.00032827451400008065
INHALATION,0.0003278742658363341
Ivf,0.0003277038607959631
IV Fluids,0.00032703754512612167
FISTULA,0.0003265934997223801
IVf,0.00032556478851745167
DVT,0.00031912014046771677
small bowel obstruction,0.00031286018372827536
restlessness,0.00031121368289491067
Nasal,0.00030889813090053455
each,0.0003038943415302471
hypoglycemia,0.00030329578327723455
Stricture,0.0003023667935755441
Splenectomy,0.0003021503642110567
Air,0.00030099561647989385
left colectomy,0.00030077436688208614
Hepaticojejunostomy,0.0002998444038761835
hiccoughs,0.0002974948676973251
Portal Hypertension,0.0002966734198439484
Hiccups,0.00029593651052608593
laparoscopic cholecystectomy,0.0002949775479907466
SITE,0.0002931079938243473
octreotide,0.0002930788368644261
PFT,0.0002891753383167466
carbuncle,0.0002887190240466552
transfusions,0.000287120101417851
adenocarcinoma,0.0002849393718921995
lymph nodes,0.00028411124468790235
Pcd,0.0002837922825757962
MILD,0.0002832133521256043
COUGH,0.0002816228464750242
od,0.00028134198250723974
Hematuria,0.00027971966839326353
xylocard,0.0002776624205257346
range,0.00027760219564432567
RECONNECTION,0.0002758173249890985
Min,0.0002752995288853046
urinary retention,0.0002748710498639968
REPEAT,0.0002738799274553862
alt,0.00027309008944293865
CBD stones,0.0002703009703923331
pcd,0.00027006364586853765
continuation,0.00026803140312789013
tachypnea,0.00026574780817164635
PROGNOSIS,0.0002641413055108088
yrs,0.00026339735102643563
PRESENT,0.000262425643411684
heart,0.00026154097013191506
HALF,0.00026100239036843997
Postoperative Incisional Hernia,0.0002609846048583039
Diagnostic laparoscopy,0.00026075823330643747
radiotherapy,0.00026004231892603775
head injury,0.0002586550356804391
E coli,0.0002552542851702224
blood pressure,0.0002544620871181379
consultant,0.0002535403495365064
Tracheostomy,0.0002526953358711879
Nausea and vomiting,0.0002524534152879165
stop,0.0002521157190869049
pcv,0.0002518904129053926
not done,0.00025166869546241967
Abscess,0.00025151001996648277
bloody,0.00025036975817910887
Death,0.0002474338888248451
clinic,0.0002472640225837579
embolectomy,0.00024672659854448395
UOp,0.0002464318832502258
systolic,0.00024552422329432937
DIABETES MELLITUS,0.0002453212709503893
pneumothorax,0.00024447324135258363
few,0.00024388129599806337
early morning,0.00024360796746775832
Repair,0.00024280362044416302
Stomach,0.0002413570419655682
platelet,0.00023972064298934963
all,0.00023946854381137864
aldactone,0.0002388581400913672
morphine,0.00023815102260656658
liver abscess,0.00023159523695073203
CUT,0.00023127244632864874
Gastrografin,0.00023120775803271818
Status,0.00022923552829424228
sleeve gastrectomy,0.00022889603405906828
RBC,0.00022726458773014116
electrolytes,0.00022707094566481147
right colectomy,0.00022591256538825462
ARTHRITIS,0.00022583054052817547
HTN,0.0002238570509560045
HEALTHY,0.00022354604921283677
ischemia,0.00022305341833014946
sodium,0.00022293697724282203
Histopathology,0.00022287962453850684
tigecycline,0.00022144707879824118
metabolic acidosis,0.00022106060347225852
gb,0.0002198265580920349
Laparoscopic Cholecystectomy,0.00021957054615763665
shortness of breath,0.00021934840580109036
x-ray abdomen,0.00021916092535948515
Diverticulosis of Sigmoid,0.0002187988421289992
ANTERIOR,0.00021713095003983833
weight loss,0.0002165682628033948
amp,0.00021434687244014126
ascitic fluid,0.00021408448849531215
acute abdominal pain,0.0002138151310144073
ADL,0.00021330380392773498
Laproscopic cholecystectomy,0.00021266237526203254
trace,0.00021239524759263237
soft Diet,0.0002113767620599545
purulent discharge,0.00021111690093417548
LD,0.0002109898959546292
cystojejunostomy,0.00021072489597042377
itching,0.00020899664245412774
CO2,0.0002085397526013513
Cefoperazone,0.0002081625701299775
bile leak,0.0002081141307475703
Subtotal colectomy,0.00020776474838286004
loss of appetite,0.00020554619745929512
Diet,0.0002046697875998448
acute pancreatitis,0.0002041886288046005
alert,0.00020401929538568545
other problems,0.0002039624911180683
Tramadol,0.00020379113434200525
oophorectomy,0.00020338568909809574
Cxr,0.00020292334111867514
Closure,0.000202226773247782
none,0.00020201304110909052
cut,0.00020195901139867897
twice daily,0.00020128818580209543
productive cough,0.00020121451035816235
APPENDICECTOMY,0.00020091621498188514
Whipple operation,0.0001999032883022628
sputum,0.00019879514398892846
white,0.00019836557792447538
diff,0.00019791296544278882
dm,0.0001969263863401604
inr,0.00019588320816286793
currently,0.0001949700744032098
CONTINUOUS,0.000194028581994862
hematuria,0.00019392511915325037
WHIPPLES PROCEDURE,0.0001925663038449127
female,0.00019199439585757878
Pancreatitis,0.00019170383355035482
PT,0.00019156227959827638
local excision,0.00019112595472685313
diarrhoea,0.00019095865553815305
TG,0.00018926599315582273
Fistula,0.00018889447498118895
chest pain,0.0001882050716718689
CHEST,0.00018554861463665075
betaloc,0.00018518824239125223
REPAIR,0.00018511001266437803
Zosyn,0.00018341479995638823
HIATUS HERNIA,0.0001833642837971383
PV,0.00018326054031595374
Choledochal cyst,0.0001826868809919272
cholecystitis,0.0001815324616801764
bicarbonate,0.00018140237742980052
ENT,0.00017999843203612715
total colectomy,0.00017871302223829247
Colistin,0.00017837288393635645
Better,0.0001782815284330399
DAYS,0.00017823637337966529
ANTIBIOTICS,0.00017764657007532367
Bolus,0.00017724748937254087
SORE THROAT,0.00017715047535808183
Present,0.0001768880290503526
clean,0.00017662645215517443
guarding,0.00017629654832205716
rash,0.0001762246441418759
Gastrojejunostomy,0.00017578518809454683
anastomotic leak,0.00017551421952700366
scanty,0.0001753369449525028
AIR,0.00017471577398669316
Fall,0.00017332937505999197
RtA,0.0001729065067271231
TRACHEOSTOMY,0.00017143956510779968
Repeat,0.00017029166519269665
cervical,0.00017011460592070317
falling,0.00016855217147763592
Herniorrhaphy,0.00016832726275104847
BLOOD TRANSFUSION,0.00016771174874272027
lactate,0.00016767757665100307
TIGECYCLINE,0.00016732283852538673
mEq,0.000167107606594908
sandostatin,0.0001664421430511756
constipation,0.00016628730894621628
PVD,0.0001650632060014267
headache,0.0001650339773239787
Anterior,0.00016400849520371489
adhesions,0.0001632568561810536
Sodium,0.00016214738062580994
pus culture,0.00016196602646752092
biliary stricture,0.00016163762240059814
congestion,0.00016130661277437698
smoker,0.00016115268922144494
diuretics,0.00016090489914484716
Drowsy,0.0001606192644683636
Local excision,0.00016061174076525029
nCT,0.0001606104441687983
DIVERTICULUM,0.00016044790714140052
skin,0.00015916195080579955
pancreatic fistula,0.0001578775148909873
Sepsis,0.00015735705270591437
recurrent acute abdominal pain,0.0001565194533189629
dehydration,0.00015583001718961898
conscious and oriented,0.0001557735487727569
Amylase,0.00015564512380073626
Abdomen distended,0.00015553789155385632
Tumour,0.00015492909957754808
tx,0.0001545262596956733
progress,0.00015419405220714477
adenoma,0.00015392585144238674
Gastric outlet obstruction,0.0001536292569477174
LYMPHADENECTOMY,0.00015354269963759864
ARTHRITIS RHEUMATOID,0.0001533641861099316
STOMACH,0.00015286869995153
MOD,0.0001525967727149291
Done,0.0001525907597865808
kg,0.0001525753485577655
Dilatation of Stricture,0.00015169615301200115
cholangiogram,0.00015122352290461308
hj,0.0001509198103717995
Ml,0.00015062245862390109
Complications,0.00014995770012200373
tramadol,0.00014951799180857865
Headache,0.00014912317805707573
pilonidal sinus,0.00014904989707987228
Small,0.00014894036513110053
Intesinal Stricture Benign,0.00014826537936714001
PARTIAL,0.0001481521743089832
Pantoprazole,0.00014814454206959498
RIGHT HEMICOLECTOMY,0.0001471337661614869
Jejunostomy,0.00014692457930627606
CR,0.0001459777797852085
gram,0.00014588512922801967
improving,0.0001457433153657639
LOW URINE OUTPUT,0.00014563741828390735
tablet,0.0001443941500111132
Hypokalemia,0.0001440158634207363
loperamide,0.00014398622515915247
drowsiness,0.00014375643851818884
melena,0.00014324380342004678
paracetamol,0.00014297289851076113
twice a day,0.0001421615962754902
diabetes,0.00014152152282715774
EEG,0.00014133981734375624
black stools,0.0001411459966606728
Pilonidal sinus,0.0001405626682309271
Adhesiolysis,0.00014045266509888875
posterior,0.0001398151683739027
PANCREATECTOMY,0.00013946529466651698
Inr,0.00013928348534529943
ketosis,0.00013921444504283296
Prognosis,0.0001389203966022675
CONTINUATION,0.00013844482737446483
varices,0.00013804157968679088
plastic Surgery,0.00013770413428473624
Rectovaginal fistula,0.00013751925997971512
CLEAR,0.00013712140123157767
fluid restriction,0.00013598607311870114
thrombosis,0.00013592754869614702
dyspnea,0.00013455793591363668
angina,0.00013399722016928665
ileocolic anastomosis,0.00013383193648500692
Mod,0.00013375386887844076
Aptt,0.00013306662175483877
Excision,0.000133045274453643
ileus,0.00013300874483464434
dead,0.00013297280538999268
Cyst,0.00013215827057004052
Dt,0.00013159005206417676
Drainage,0.00013083493911188133
FALL,0.0001304699646457994
aspiration pneumonitis,0.00013025681431177592
suddenly,0.00012957935376204903
BLEEDING,0.00012957380017502077
Temperature,0.0001289286469351844
Liver failure,0.000128806164104971
HEPATICOJEJUNOSTOMY,0.00012864975903019123
restlessness and agitation,0.00012862808470930624
home,0.00012833867098155038
SPLENECTOMY,0.0001283141539340458
blood sugar,0.00012725711166582855
Hiatus hernia,0.0001271518435928156
hydrocortisone,0.00012637877628982145
antifungals,0.00012623594469092064
mesothelioma,0.0001261566570657709
Hydatid cyst,0.0001261483763809689
Tlc,0.0001259206271365487
Fentanyl,0.00012577431615269408
Hyperkalemia,0.0001257225705771046
No,0.0001253159896043564
pneumonitis,0.0001247907963629905
Half,0.00012438804569339236
TAB,0.00012426036531650017
Weight loss,0.00012402803742295513
awake,0.00012386939522435726
agitation,0.00012359083297654256
Acidosis,0.00012312940459113187
cellulitis,0.00012304347485834842
vi,0.00012250935684988588
rectal varices,0.00012248592487897406
digoxin,0.000122383846844922
patch,0.00012100494533947611
BARIUM SWALLOW,0.00012088969080484292
Rectal Prolapse,0.00012047907283275426
Hj,0.00011969491002913993
DRAINAGE,0.00011907357665824475
cordarone,0.00011845581575499875
ILEOSTOMY CLOSURE,0.00011794575624713521
lower abdominal pain,0.00011760772122003244
PERFORATION,0.00011721612701708746
LEFT COLECTOMY,0.00011687358562844677
LATERAL,0.00011605243472701081
EVENING,0.00011505052681854512
abscess,0.0001136698632523079
Calcium,0.00011297268725513786
Hiccoughs,0.00011284463520435116
strongly positive,0.00011254129132283019
Digoxin,0.00011193031634115467
done,0.00011158366946560489
Failure Liver,0.00011136020552081244
Bypass,0.00011133721011086029
back pain,0.00011126715983607232
Cirrhosis and Chronic Liver Disease,0.00011057918580301948
ileostomy status,0.00011052793450423145
hyperkalemia,0.000110436456365825
aptt,0.0001104294996249037
gastric outlet obstruction,0.00011033153685266666
MEROPENEM,0.00011017000576961876
ht,0.00011000283510945234
hep,0.00010991524704438855
asymptomatic,0.00010904310779561596
NG Tube,0.00010895574214073885
ONCE,0.00010893582223110062
Conscious and oriented,0.00010877437619741321
diverticulum,0.0001085273152420535
Wound Dehiscence,0.00010838188402487344
Debulking,0.00010823405552703121
secs,0.0001077159205951139
serum potassium,0.00010768536743378683
peritonitis,0.00010727320839216624
acute renal failure,0.00010680372939746316
Dyspnea,0.0001060991567857697
CS,0.00010588088359666426
Renal Failure,0.00010574191787820505
Whipple's operation,0.00010514481330402764
Distal pancreatectomy,0.00010481027482677127
Total Gastrectomy,0.00010478524820465524
hypokinesia,0.00010472223641351473
THROMBOSIS,0.00010445160365720377
IU,0.00010437885099387038
VASCULAR,0.000103962508797291
Intestinal Gangrene,0.00010348475090646563
lipase,0.00010344450798427963
Dobutamine,0.0001032786910886021
Hemodialysis,0.00010275417159783311
calculi,0.0001026147520387382
rectal prolapse,0.00010261358134211038
patient ambulatory,0.00010256975772398765
JEJUNOSTOMY,0.00010128938000576282
amikacin,0.00010090826189922489
NG tube,0.00010090434995524746
Whipple procedure,0.00010067950913123656
hemorrhoidectomy,0.00010058810078732054
luminal,9.973129527126257e-05
Blood sugar,9.971826601686164e-05
jaundice,9.967086945032333e-05
psychosis,9.932745813008008e-05
diaphragm,9.929551577061153e-05
Site,9.909478003792669e-05
Convulsion,9.864262701149911e-05
obstipation,9.863382061099055e-05
pleural fluid,9.84870261041983e-05
lymphoma,9.82003523173689e-05
pseudo,9.75768746891747e-05
lymphadenectomy,9.741742239264809e-05
platelet count,9.64506970394422e-05
flushing,9.640120613895049e-05
renal failure,9.572657253622212e-05
propranolol,9.558639055985148e-05
AST,9.512966056897046e-05
Suddenly,9.491222472049841e-05
acute cholecystitis,9.467152480279028e-05
ulcers,9.441172056085205e-05
antifungal,9.435809537303149e-05
Cystogastrostomy,9.420031890608765e-05
TACHYCARDIA,9.404817305955451e-05
slowly,9.346487122174099e-05
hepatomegaly,9.305683113608721e-05
hard stool,9.302930854011732e-05
Gastrotomy,9.245338833686624e-05
SMALL,9.22810644638599e-05
Loperamide,9.22375249330176e-05
carbidopa,9.213626144014505e-05
clopidogrel,9.096138591999054e-05
Weakness,9.08772748256833e-05
chronic colitis,9.076210430320791e-05
baclofen,9.053934957525451e-05
neoplasm,9.052142074416059e-05
Ascites,9.036519905519821e-05
Cci,9.03288108155229e-05
Serum calcium,9.000762355948766e-05
whipple's operation,8.964020359978935e-05
colitis,8.93299797393401e-05
Perforation,8.857007004370853e-05
icterus,8.843413610465321e-05
Upper GI endoscopy,8.790815490781185e-05
Reduced,8.736818920671602e-05
STRICTURE,8.679802373320508e-05
infiltrate,8.676354376336326e-05
mucinous cystadenoma,8.641845068465931e-05
DULCOLAX,8.59780017589002e-05
Hydrocortisone,8.575135171898746e-05
Cut,8.569899716002211e-05
Water,8.54401728682565e-05
anorexia,8.519283829323062e-05
complications,8.502844372504802e-05
Portal Hypertension EHO,8.499902039963145e-05
ABDOMINAL DISTENSION,8.491280782611118e-05
Wt,8.446014049996267e-05
Augmentin,8.370390233348406e-05
acute necrotizing pancreatitis,8.34800122366946e-05
annular pancreas,8.337537149279596e-05
absent,8.333523690265101e-05
ITCHING,8.299720109095753e-05
Platelet count,8.263217175124757e-05
Meropenem,8.250645359677298e-05
left salpingectomy,8.240555752516976e-05
PANCREATIC NECROSECTOMY,8.199701545575615e-05
