,importance
DI,0.0021616594248476803
DM,0.0021512282478201345
NAUSEA,0.0021440590638924085
TLC,0.002143057596798113
gastrograffin,0.0021204508140994873
HJ,0.002062575424040399
colostomy,0.0020567622671549095
abdominal distention,0.002036343372996203
IV FLUIDS,0.002013353656130777
LEFT,0.0020114544597572993
rta,0.0020027360667873575
hourly,0.0019877541384831663
yes,0.001969007315088246
ambulation,0.001966576264107969
black,0.001961132936910202
low urine output,0.0019337289822606008
site,0.0019249808301118802
high,0.0019094820356805574
ct,0.0019081829371108312
once,0.0019057621428225395
clear,0.0018989062143018123
chest,0.001881054393917281
iv fluids,0.0018613521596870738
Pain,0.0018596319645866805
purulent,0.0018531467412315449
enema,0.0018468958893728495
right hemicolectomy,0.00184579177449019
TRANSFUSION,0.0018219913915214273
DT,0.0018066049831588905
None,0.001802194332119276
PCV,0.001788789659812598
Foley,0.0017784064420658826
inhalation,0.0017616604996848213
cm,0.0017532494379767264
single,0.0017461603730033637
STOOL,0.0017383398773604401
Low,0.0017355897637783457
Uop,0.0017237679429190293
Wound,0.001702377020313984
room air,0.0017015378035793094
Pt,0.0016909533449012471
cyst,0.001621163672112221
HB,0.00161890856124758
Whipples procedure,0.0015702334030436005
fentanyl,0.0015699116590437647
Has antibiotic prophylaxis been given within the last 60 minutes?,0.0015599225289938026
polyp,0.0015310628849686655
mild,0.001522996330484125
drop,0.0015184385486240713
Albumin,0.0015027257694228864
packing,0.0015003624946805804
WOUND,0.0014908477216003988
DIET,0.001478612570912535
Rta,0.0014643602269741865
Conscious,0.0014316820456137715
Gastrograffin,0.0014105410392984982
hospital,0.001407432277626561
dulcolax,0.0014041277084010078
ORAL,0.0014028217427731503
night,0.0013894275527186902
Blood transfusion,0.0013690683140046194
BD,0.0013672605619193367
feeding jejunostomy,0.0013646818901735707
hrs,0.0013633781555879001
small bowel resection,0.0013544396788661235
INR,0.0013510908124335043
pancreatectomy,0.0013380333933348944
possible,0.0013330472620390929
loose stool,0.0013186769352441815
whipple procedure,0.0013170307095105862
treatment,0.0013117359845780515
Abdominal pain,0.0013109080184940077
cough,0.0013067701401898984
prbc,0.001301974510387802
pancreatic necrosectomy,0.0013014565318703523
stenting,0.0013012845613947072
ileostomy closure,0.0012855880489482743
improved,0.0012736944581527368
amylase,0.0012664392167077182
maintain,0.0012586811689724003
reconnection,0.0012502993910362794
APTT,0.0012429148980937657
FLATUS,0.0012427862153904477
LIQUID,0.0012427408211427141
BIOPSY,0.0012062388511303586
Does Patient Have A Risk of 500ml blood loss(7ml/kg in children)?,0.0011895882394688815
Tachycardia,0.0011885391942670917
appendectomy,0.0011774225496999705
CCI,0.0011635457512514504
IV fluids,0.0011571879347762608
spo2,0.0011569489058676097
ABDOMEN,0.0011549888285660977
distress,0.0011486088421512148
FEVER,0.0011467668672574143
suppository,0.0011431183437196827
mouth,0.0011360696127742462
Na,0.0011345316599057928
respiratory distress,0.0011316315425907628
pleural effusion,0.001126898367027442
Cholecystectomy,0.0011197981884571993
stomach,0.001105884473355991
PCD,0.0010992046938201317
VOMITING,0.0010939742910797625
GB,0.001093347736168718
Biopsy,0.0010899888163139065
control,0.0010855332610721336
Ca,0.0010851228414096184
creatinine,0.0010822158572866493
TUBE,0.0010774193400898424
Chest,0.0010610428596991555
lateral,0.0010381176229314138
Min,0.0010371995740935769
Abdominal distension,0.0010318549885590233
Bleeding,0.001027989205650711
Pr,0.001018381660281566
Morning,0.0010181734407878626
echo,0.0010178544678057298
Stop,0.0010143442080752239
stricture,0.001011649986577019
drainage,0.0010045989407825482
Incisional hernia,0.0010045084474187898
oxygen,0.0010009075747213836
status,0.0009964514649700867
stat,0.0009919140223226756
Right hemicolectomy,0.0009896264233069311
no,0.0009784038943117545
whipples procedure,0.0009778233401787678
acidosis,0.0009756329351596593
diarrhea,0.0009748172833280621
umbilical hernia,0.0009676856895052006
SOFT DIET,0.0009630949352556206
severe,0.0009565185017166559
daily,0.0009468788653566828
platelets,0.0009398317934611699
negative,0.000938507899891504
LOW,0.0009255563358048042
Ileostomy,0.0009211473616625947
anterior,0.0009123717261212683
ABG,0.0009035577904025475
ffp,0.0009030017336372435
Abdomen,0.0008986160590009511
colonoscopy,0.000881504172194115
lung,0.0008762122910435098
lymph,0.000873909344019824
head,0.0008696740851159763
High,0.0008598882331201006
bd,0.0008563408432169122
Liter,0.0008544259145161979
serum,0.000852785939634573
conscious,0.0008434976727885912
metabolic acidosis,0.0008407435644143511
nasal,0.0008219548175445853
MORNING,0.0008161225966868901
noradrenaline,0.0008159032665681739
weakness,0.000806086490281869
reflux,0.0008030358769632296
Gallstones,0.0007967343897797628
bolus,0.0007963437015604012
better,0.0007727624478578604
stress,0.0007706730041648405
CLOSURE,0.0007590105191094725
distal pancreatectomy,0.0007470308391056674
positive,0.0007427706525445742
abdominal discomfort,0.0007415671607198207
ABDOMINAL,0.0007378603907898812
swelling,0.0007337702809813938
HIGH,0.0007284830978368411
injury,0.0007284578875277033
FOLEY,0.0007213110354935994
bilious vomiting,0.0007209528837236528
good,0.0007122043575307188
ILEOSTOMY,0.0007099035683050528
cholecystitis,0.000703213247816171
Serum,0.0006895828931932189
CXR,0.0006894385889152493
Has DVT prophylaxis been administered,0.0006855705491627586
drowsy,0.0006846965749156554
wound infection,0.0006823573719147166
prognosis,0.0006732465619707436
back,0.0006695998008994087
Tube,0.0006691973372483769
in,0.0006684993886001194
tracheostomy,0.0006669995677397991
IN,0.0006661637498203326
ESTIMATED BLOOD LOSS,0.0006655883422406881
hiccups,0.0006646090376642809
Abdominal distention,0.0006634568757972171
Wound infection,0.0006626819339949496
continuous,0.0006577101740934915
BLOOD SUGAR,0.0006570746620963584
Single,0.0006490669316880037
retroperitoneal mass,0.0006431180459179561
large,0.0006375255376571385
nausea and vomiting,0.000625009541165727
fall,0.0006192799739932177
metabolic,0.000616560661141402
hours,0.0006092894116009708
Ileostomy closure,0.0006088377772057492
gastrojejunostomy,0.0006064276154165425
gas,0.0006032079649934312
ca,0.0006029890476631638
RR,0.0006025634994905393
Stool,0.0005992683891471783
meropenem,0.000597220214514951
gist,0.0005951286849775788
pancreatitis,0.0005895910952120713
sodium,0.0005840028237538456
potassium,0.0005791350980895236
DONE,0.0005752421244316913
Status,0.0005721201952401281
Potassium,0.0005716141749711328
rr,0.0005690200260051841
active,0.0005672986987505317
ECHO,0.0005634090638834577
Nasal,0.0005624817771787159
NORMAL,0.0005608078959529528
sepsis,0.0005595056462009666
none,0.0005568039845406486
Clear,0.0005561669818481433
Pancreatectomy,0.0005561026306858815
chest pain,0.0005513943273533924
Repair,0.00054808534623101
lasix,0.0005440303319687376
Pcd,0.0005435692425208972
Creatinine,0.0005426398082776277
left hemicolectomy,0.0005396453723512027
abdominoplasty,0.0005340834568150703
Tracheostomy,0.0005325291308285988
cardiac arrest,0.0005309753333537246
duodenal perforation,0.0005245048937494754
WATER,0.0005190832276491921
Diagnostic laparoscopy,0.0005182966257438409
Mild,0.0005170533157918117
Tab,0.000516552350700721
Tachypnea,0.0005165325826360887
Low urine output,0.0005162063737407122
growth,0.0005153931238345568
Loose stool,0.0005124666010373762
seton,0.0005107319338976467
liter,0.0005080479607006603
BLOOD TRANSFUSION,0.0005004539084017066
Evening,0.0004957219040893022
hypotension,0.0004949168742485607
DVT,0.0004929371476255541
gastrografin,0.0004904372097950238
SITE,0.0004888499439506021
OXYGEN,0.0004825663768452549
Incisional Hernia,0.00048191282481990224
di,0.00047843234494349715
afternoon,0.0004743922939750706
bypass,0.0004734095849271831
ascitic fluid,0.000471971195834299
cavity,0.0004705548940148619
sensitivity,0.0004701658208839415
EVENING,0.000467507295624555
FISTULA IN ANO,0.0004630841516480439
Colistin,0.0004583280063298576
RTa,0.00045800978898292137
hypokalemia,0.0004551537860340932
PAIN,0.00045449999216360087
Iv fluids,0.00045224589297777234
BE,0.00044840876265944994
lymph nodes,0.0004460600684138507
diagnostic laparoscopy,0.0004447757009592168
CONTINUE,0.0004410052309813936
Diagnosis,0.0004391020348259114
colistin,0.00043880917739590105
physician,0.00043809519028439615
laproscopic cholecystectomy,0.0004366943377523115
Repeat,0.0004349238411201765
Surgery,0.00043418898311071156
Drop,0.0004249487496434314
chest discomfort,0.00042300510016316195
HEALTHY,0.0004220335799629875
PT,0.00042039817959586194
shortness of breath,0.0004202185757802928
cholelithiasis,0.0004191940189198198
PFT,0.00041824509526053886
hematoma,0.00041782907876517156
Bag,0.0004157024183323087
alt,0.00041083664651172744
oophorectomy,0.00041016965228333016
Ambulation,0.00041014557467104675
Weakness,0.0004096107010354118
Total gastrectomy,0.0004031607661776134
poor,0.00040272211476661635
Ct,0.00040227994889155654
twice daily,0.00040017634581356547
Hematuria,0.00039901212730894395
Cyst,0.00039896567578760224
tumour,0.0003968711456359187
diverticulum,0.00039400864977706
temperature,0.00039180555801423297
Iv,0.0003897755453213158
Laproscopic cholecystectomy,0.0003879041974379692
Laparoscopic Cholecystectomy,0.00038635819169760224
not done,0.0003820605289325215
partial,0.00037887266219962585
tigecycline,0.00037815543185342815
CHOLECYSTECTOMY,0.0003763609245714105
pleural fluid,0.0003717344340512915
carbuncle,0.0003702403127596179
Hiccups,0.0003695987410653566
Conscious and oriented,0.00036829828750260904
tlc,0.0003674989412649313
hj,0.00036540564513179
date,0.0003639869129784044
tachypnea,0.00036212843091085
Gastrojejunostomy,0.0003604476933201212
Does Patient Have A Difficult Airway/Aspiration Risk?,0.0003593595988456253
dm,0.00035926429503738816
Antibiotics,0.0003588517434763607
bilateral,0.00035504508802824226
gangrene,0.00035288435420367375
parent,0.0003526256683318911
few,0.0003514610070700937
laparoscopic cholecystectomy,0.0003509880320194745
abscess,0.0003485768655914783
hysterectomy,0.0003475428650748106
itching,0.0003471714782076363
Platelet,0.0003461946053458959
clinic,0.0003418641510679796
od,0.0003418525990091918
small bowel obstruction,0.0003408752046315342
Hypertension,0.000336919035684522
CHEST,0.00033550259000290596
REPAIR,0.000332954723717301
Portal Hypertension,0.00033259541715871825
LD,0.0003320009235205473
face,0.0003288573790522319
hiccoughs,0.00032782204954786746
formed,0.0003277505696558283
gb,0.0003275255096832109
hepaticojejunostomy,0.000326901506151371
choledochal cyst,0.0003245676640809357
severe pain,0.0003208860054655631
bradycardia,0.000320746718190086
anuria,0.00031953093395832734
mucinous cystadenoma,0.00031942305637966693
sleeve gastrectomy,0.00031703388652006676
Dulcolax,0.00031455613261107123
octreotide,0.0003100809195042963
hypothyroidism,0.0003094351684899411
betaloc,0.00030665115622858613
Pantoprazole,0.0003063797155080573
Air,0.0003041604877633242
Hemodialysis,0.00030364096289902905
PASSING FLATUS,0.00030097054059989104
flushing,0.00029963532089035885
GASTROGRAFFIN,0.00029856799566874007
pneumothorax,0.0002973115458837597
ulcer,0.00029427899870465714
HTN,0.0002935016581036777
DIABETES,0.00029259313040594874
drowsiness,0.0002893553539496602
BARIUM SWALLOW,0.0002877207120315457
currently,0.0002870369608927173
bicarbonate,0.0002868887621704008
Postoperative Incisional Hernia,0.00028666468836702864
histopathology,0.00028467124259718205
trauma,0.0002797868140815502
cervical,0.00027910648626155055
inr,0.0002789058850551887
Closure,0.0002769774909868181
htn,0.00027543058293522153
Octreotide,0.0002744637534255666
clean,0.0002733577103553482
Whipple procedure,0.00027177185230213276
STATUS,0.0002715246830672532
Noradrenaline,0.00027139596386046693
relief,0.0002706304027524694
cbd stones,0.0002700265351327508
PRESENT,0.00026945169539829015
productive cough,0.00026924091640105434
Whipple's operation,0.0002688985610158143
trace,0.00026875285943091313
gastrostomy,0.0002679985672258891
sugar,0.0002676522048642648
serum sodium,0.00026726335325562083
arrhythmia,0.0002659338739202634
limb swelling,0.00026590837218800424
PATIENT,0.000265848469542467
restlessness and agitation,0.00026435084897588016
BAG,0.0002639639276286958
Melena,0.0002636069179107902
cystogastrostomy,0.00026322230318723776
DIABETES MELLITUS,0.00026302090096838555
other problems,0.0002617951395890472
Local excision,0.00025978279738680357
hyperkalemia,0.0002593242951431546
ADL,0.00025925577837344665
diff,0.00025837141688185024
oedema,0.00025758900276424436
STRICTURE,0.0002573936730517204
Continuous,0.0002571761980876236
hemodialysis,0.0002557835354195804
pus culture,0.0002555433935857252
Gastrografin,0.00025512088258561506
Present,0.0002549789868490877
fibrillation,0.0002514937557732827
amp,0.0002509009717929985
Fentanyl,0.00025020553699016477
x-ray abdomen,0.00024999540406943127
RIGHT,0.000249826916783715
conscious and oriented,0.00024931781191613283
Colonoscopy,0.0002492738246995601
MILD,0.0002485086189388773
BPH,0.00024705235630720525
Excision,0.00024513877145261587
REPEAT,0.00024437492561246455
UOp,0.0002441058687695961
SURGERY,0.0002439572413777505
ABDOMINAL DISTENSION,0.00024291621698137005
Bolus,0.00024266707823172298
early morning,0.0002420927079303549
tx,0.00024150384584442871
IV Fluids,0.0002402738872066684
radiotherapy,0.0002359538494571873
gastric stasis,0.00023425160013840237
anastomotic leak,0.0002342355955825972
Hypokalemia,0.00023307198102443156
electrolytes,0.00023196388823238748
Prognosis,0.00023164040352417853
pcv,0.00022930441685683822
platelet,0.0002289302228409783
white,0.00022777493913870686
embolism,0.00022730585870179727
whipple's operation,0.00022721601407838765
heart,0.00022601290770095137
varices,0.000225674998317819
Splenectomy,0.0002250907435187349
Left hemicolectomy,0.00022455929890666238
ENT,0.0002244364196325478
aspiration pneumonitis,0.00022432398477479455
PROGNOSIS,0.00022424343336114637
Cbc,0.00022392070503830656
continuation,0.00022259608776334573
all,0.00022239823424801067
Complications,0.00022207927805215592
Diet,0.00022126919755924732
lactate,0.00022040358273984361
medication,0.0002199245799187969
Nausea and vomiting,0.00021957487288965088
local excision,0.0002195738377509502
GALLSTONES,0.00021911189239138355
suddenly,0.00021905235414774294
Choledochal cyst,0.00021887889511432922
ADHESIOLYSIS,0.0002187626072405425
loperamide,0.00021742987837950758
gastric perforation,0.0002165623241006363
E coli,0.00021586757474950522
agitation,0.0002153521369949723
RECONNECTION,0.00021529900178336055
edema,0.00021386582178054464
intestinal obstruction,0.00021165448912320134
secondary,0.00021118654558480624
Lateral,0.00021111671317781286
serum potassium,0.00021047592706045461
na,0.0002097256890072124
cordarone,0.00020938890598784174
Intesinal Stricture Benign,0.00020718447826983282
Cough,0.00020625756820380234
gallstones,0.00020609307488815405
Poor,0.000205405630259967
ANTIBIOTICS,0.00020424302771552638
Half,0.0002042173470839959
Histopathology,0.00020314943104215844
rectovaginal fistula,0.00020222646412424756
diarrhoea,0.00020207902343779457
amikacin,0.0002011692640587478
CONTINUATION,0.00020106705967613903
Tramadol,0.00020019314831663075
Ca Pancreas,0.0001992492149307643
Cci,0.00019878338943799768
Targocid,0.00019842838395288425
ANTERIOR,0.00019842206583463903
headache,0.0001978882501278289
Inr,0.00019639742893823363
Death,0.00019598507933632115
dead,0.00019556086027683897
notes,0.00019511210564548433
FALL,0.0001950704914300453
MOD,0.00019363748699771513
digoxin,0.00019131592974603614
Pap smear,0.00019068548687627842
WHIPPLES PROCEDURE,0.00019000405179159395
dehiscence,0.00018792491609313005
IVf,0.00018760480043931651
head injury,0.00018718703819068123
CUT,0.0001870278873583773
Done,0.000185553468404992
restlessness,0.0001846825937154537
UNIT,0.00018398744799602256
reactive,0.00018164908196081087
HEPARIN,0.00018141139525120012
Platelets,0.0001798937915338483
falling,0.00017966755567635573
each,0.00017498886242743676
Dilatation of Stricture,0.00017475733920560446
Pancreatitis,0.0001734129673321354
RtA,0.0001714773556508236
omentectomy,0.0001710600269912509
embolectomy,0.00017089457743078021
Pulmonary embolism,0.00016917634262188835
cholangiogram,0.0001683623853453263
hemorrhoidectomy,0.00016797667197424734
antifungals,0.0001673375103448395
Subtotal colectomy,0.00016731108766211814
Distal pancreatectomy,0.00016558398983411356
adhesions,0.00016545072624949997
FISTULA,0.0001652601164049893
Left colectomy,0.00016515609161031129
ascites,0.00016391295093999927
PV,0.00016390508113278896
Gastric outlet obstruction,0.00016354763510776648
Exteriorisation of Gut,0.00016339180510732972
pseudo,0.0001633631607110564
stop,0.0001620847327790798
liver abscess,0.0001613949249976026
paracetamol,0.00016018048637739824
morphine,0.00016008637219488834
Stricture,0.0001599349009663456
patch,0.00015968607826268564
ONCE,0.0001595949852087649
right colectomy,0.00015927224187828413
CLEAR,0.000158438310472723
DISTAL PANCREATECTOMY,0.00015809851740322537
application,0.00015718763176564673
propofol,0.00015715258574551874
insulin,0.00015702089988356514
sputum,0.00015699522882142085
ILEOSTOMY CLOSURE,0.00015642297574319656
pilonidal sinus,0.0001562417761788261
Perforation,0.00015564309241639448
PVD,0.00015534281776605284
TG,0.00015493156459877482
Fistula,0.00015432251526801755
Fall,0.00015393901084789197
hydrocortisone,0.00015322621364441448
Anterior,0.00015294440348133544
wound dressing,0.00015262487872807313
Amylase,0.00015240346460100072
male,0.00015219033925520598
Stomach,0.00015215455076713626
bronchoscopy,0.0001503508944381916
HALF,0.00015027928819404427
female,0.00015010615248577686
DAYS,0.0001500341364482011
bloody,0.0001488708317271139
Portal Hypertension EHO,0.0001487023908758762
biliary stricture,0.0001483243999422225
alert,0.0001482543257284698
dyspnea,0.00014791135271858096
months,0.000147577091454924
blood pressure,0.00014738372979805495
NIGHT,0.0001467265102716893
Cirrhosis and Chronic Liver Disease,0.000146121521101093
loose motion,0.00014471326700383078
Echo,0.00014462543470582234
feces,0.0001436094861969094
Died,0.0001431000566424161
Oxygen,0.00014294767261281886
neg,0.0001427803033281898
home,0.0001426611277957951
Di,0.00014259878307451852
GIST,0.00014227670865347536
hep,0.00014158931483785372
Drainage,0.00014145360733955068
Abscess,0.0001410617873143205
skin,0.00014047045816904132
Ileostomy Closure,0.00014036293542724472
blood sugar,0.00014010010655789412
No,0.0001397422127826019
cystojejunostomy,0.00013943008467790535
progress,0.0001390055976643381
Intestinal Gangrene,0.00013855449307243956
IU,0.00013821427682172968
apex,0.00013762363255581488
Ovarian cyst,0.00013720583889133893
zosyn,0.00013544500399365658
twice a day,0.00013527219291117228
targocid,0.00013420081044208555
sinus,0.0001340056647012906
amputation,0.00013395665762791557
Suddenly,0.00013302872951024574
CO2,0.00013254089045926028
INHALATION,0.00013227342616192584
INCISIONAL HERNIA,0.00013128314446691326
HTn,0.00013124208334008405
plastic Surgery,0.00012983400170858244
SPLENECTOMY,0.00012934625875775203
ARTHRITIS,0.00012928539434997981
Back,0.00012845853710823264
acute pancreatitis,0.0001282202945782244
adenocarcinoma,0.00012812450254353356
Platelet count,0.0001268741158557303
Diverticulosis of Sigmoid,0.00012683104832177103
Whipple operation,0.00012667013812776707
SORE THROAT,0.0001266684968568542
cut,0.00012658139251628945
Laparoscopic cholecystectomy,0.00012650607605669005
Cefoperazone,0.00012604734627445576
pyuria,0.00012587244557813455
infiltrate,0.0001252537321317923
jaundice,0.00012497124724127485
cellulitis,0.0001248886465678661
total colectomy,0.00012448509794340732
diuretics,0.00012436318362469466
Ascites,0.00012404709345580526
left salpingectomy,0.00012330227876795806
adenoma,0.0001229726046296806
gastric polyp,0.00012261332882494656
Serum calcium,0.00012257294469327366
symptomatic,0.00012239794149302577
chronic colitis,0.00012083359426627474
Haemorrhoidectomy,0.00012073116571823738
HEPATICOJEJUNOSTOMY,0.00012068007721995733
orphan,0.00012067982858038745
Metabolic,0.00012061991226823424
strongly positive,0.00012029102936013744
PANCREATECTOMY,0.00011944314261201896
acute abdominal pain,0.0001192990018639326
Decreased appetite,0.00011924985188720086
Gangrene,0.00011883335978063232
complications,0.00011854976916877992
bile leak,0.00011852352209158069
DUODENAL PERFORATION,0.00011846483317622901
yrs,0.0001182012093622234
Ent,0.00011772899374387292
Epigastric,0.0001175476268721229
lipase,0.00011731075986582922
IMPROVING,0.0001171837835365156
HbA1c,0.00011718265419082805
Respiratory distress,0.00011702074881842476
DIVERTICULUM,0.000116759505146305
creatine,0.000116468450715397
hypertension,0.00011615357376124665
rectal varices,0.00011570221202251402
back pain,0.00011522670547188627
Pilonidal sinus,0.00011466449443202226
soft Diet,0.00011424261923289938
Hep,0.00011397748763892616
Amphotericin,0.00011385420255134867
Site,0.00011311255330370047
Gas,0.00011284330344129006
black stools,0.0001127000639671506
CS,0.00011251286041061274
baclofen,0.00011238999821409542
pcd,0.00011157896840196663
inguinal,0.00011078934735906388
ARTHRITIS RHEUMATOID,0.00011066623883835567
Cholangiocarcinoma,0.0001101077374879633
loss of appetite,0.00010983289814634117
propranolol,0.000109600057074879
atrial fibrillation,0.00010934952674813369
upper gi endoscopy,0.00010907616696839226
COUGH,0.00010903507273108082
RBC,0.00010860965120624857
purulent discharge,0.00010792808052238908
nose,0.00010779526028140692
carbidopa,0.00010756075095143537
ischemia,0.0001074341961545423
Augmentin,0.00010698529115519702
asymptomatic,0.00010665718145855652
lower abdominal pain,0.00010651712465839883
EXPLORATORY LAPAROTOMY,0.0001063629218682
salpingectomy,0.00010607128263156864
PANCREATIC NECROSECTOMY,0.00010601207035497109
TRANSFERRED,0.00010579949595957298
supp,0.00010578088019101093
acute renal failure,0.00010532851195424726
Dyspnea,0.000105287683322994
Good,0.00010514732688213009
subcutaneous,0.00010489743198091203
Obstructive jaundice,0.00010460572551314089
Total Gastrectomy,0.00010438263122036938
colitis,0.00010398752850820652
Self,0.00010381192742947188
SINGLE,0.00010329658065348824
left colectomy,0.00010326220439512465
vi,0.00010308055013863084
ht,0.00010308004983612261
recurrent acute abdominal pain,0.00010273433933294214
v2,0.0001026673365157849
Hiatal hernia,0.00010238100153051436
allergic,0.00010216013874942225
pneumonia,0.00010126206953725037
pRBC,0.00010106855087573686
hiatus hernia,0.00010024890177679913
Gastrotomy,0.00010006664197641013
neoplasm,9.971057364259342e-05
slowly,9.96137092232363e-05
Pus culture,9.931380766376408e-05
heart rate,9.799498659986222e-05
levodopa,9.791454183297386e-05
LFTs,9.788810457831645e-05
whipple operation,9.757829643141333e-05
scanty,9.75183674107128e-05
MOTION,9.650203156686787e-05
angina,9.632661379015984e-05
Hypotension,9.591858115542241e-05
right lower lobe,9.586526028466541e-05
CR,9.58130388711467e-05
Debulking,9.561934980052219e-05
Metabolic acidosis,9.529811338633295e-05
enterotomy,9.521221591642274e-05
Stress,9.466205211539336e-05
rectal prolapse,9.463771374935837e-05
Positive,9.44893825043847e-05
Hepaticojejunostomy,9.389873918970318e-05
Thyroxine,9.355300890006992e-05
LRTI,9.345851169049674e-05
Hyperkalemia,9.334993683667589e-05
lymphoma,9.318101100512855e-05
clopidogrel,9.302327352400795e-05
OBSTRUCTION,9.302006811612823e-05
seizure,9.238813134436899e-05
mesothelioma,9.227935179917862e-05
awake,9.19680605170082e-05
Abdominal discomfort,9.193379038519175e-05
Rectovaginal fistula,9.15311064736554e-05
ileus,9.09034785271713e-05
SECONDARY,9.087856208960779e-05
akinesia,9.064892088596884e-05
Serum potassium,9.014405040879087e-05
WOUND INFECTION,9.001208124467649e-05
Tlc,8.987791298020516e-05
FENTANYL,8.956160791060025e-05
Blood sugar,8.923134853416739e-05
Back pain,8.922157178323932e-05
APPENDICECTOMY,8.911395264609866e-05
urinary retention,8.907063283198844e-05
psychosis,8.890237421450889e-05
THROMBOSIS,8.869588711657373e-05
mucocele,8.869472993745113e-05
enterocutaneous fistula,8.841877471366111e-05
Bili,8.820859694187014e-05
Wound Dehiscence,8.81405234140937e-05
done,8.80522685520537e-05
Hiccoughs,8.794224508135218e-05
Atropine,8.786005475555219e-05
Jejunostomy,8.774584503158184e-05
NG Tube,8.767291633369768e-05
calculi,8.72559171079743e-05
TB,8.717868958090693e-05
Sinus,8.717395515400694e-05
DRAINAGE,8.673161519990363e-05
Water,8.521395518267025e-05
T. Protein,8.472094384457212e-05
Hydrocortisone,8.46867561975012e-05
transfusions,8.461307253216942e-05
CA,8.432434823370312e-05
LEFT COLECTOMY,8.391734260047206e-05
LATERAL,8.380288757164966e-05
Headache,8.348720126506605e-05
