,importance
Liter,0.0022178701111665654
surgery,0.002202576306864108
liter,0.002193407710133488
reconnection,0.002180942044987751
present,0.0021741791362652496
gastrograffin,0.0021670606843284044
colostomy,0.0021529839204326813
incisional hernia,0.0021523947830963727
NA,0.0021399890575806574
CT,0.0021247977618143415
clear,0.0021231734925170357
morning,0.0021087932100113567
air,0.002087619148054105
half,0.002084883495272225
IV,0.002082124549815414
Whipples procedure,0.0020805665088452457
Conscious,0.002057546647412352
site,0.002024594609162626
Min,0.0020087824486594704
WOUND,0.002005520008043931
adhesiolysis,0.001983129365625142
FEVER,0.0019590930987633142
iv,0.0019340378444442482
abdominal distention,0.0019254375356089661
LEFT,0.0019224019439814189
rta,0.001921189129159732
HJ,0.0019126253608147802
Rta,0.0019090064990769649
DI,0.0019074140622953927
laproscopic cholecystectomy,0.00190287988557292
uop,0.0018884599689302493
gm,0.0018834057431333544
loose stool,0.0018793427253642847
abdominal pain,0.001862817193832746
APTT,0.0018550151125572634
choledochal cyst,0.0018524407812926275
Stop,0.0018168384980348025
severe pain,0.0018161049629576002
bag,0.001807350674772244
abdominoplasty,0.0018012906783198613
obstruction,0.0018008277565417176
excision,0.001783454585593939
umbilical hernia,0.001771425902909476
evening,0.0017696225405355725
GB,0.0017657050559133278
CBC,0.0017501017071404985
ORAL,0.001740531243352288
healthy,0.0017139505709154346
Bleeding,0.001703232098310961
WATER,0.0016869148908547618
hiccups,0.0016796989460638933
room air,0.0016706310885395534
Nasal,0.0016665389390605803
TLC,0.0016295846946517533
hourly,0.001628964907594207
once,0.001619194475664172
Diagnostic laparoscopy,0.0016133257115874386
noradrenaline,0.001572656901952416
heparin,0.0015578350927379727
Vomiting,0.0015547969779597113
LOW,0.0015505453184547781
Ca,0.0015189984043448288
Has DVT prophylaxis been administered,0.0015162327518101076
mg,0.0015071714036411913
Tachypnea,0.0014963044831889723
HR,0.0014840814853130315
Conscious and oriented,0.0014806421699308646
ambulation,0.0014777043200197744
antibiotics,0.0014763819422254527
ML,0.0014629980108994362
cystogastrostomy,0.0014597563676058026
improved,0.0014588146474787387
Does Patient Have A Difficult Airway/Aspiration Risk?,0.001439885231728876
Chest,0.0014352055207435272
Hepaticojejunostomy,0.0014349593787738003
gangrene,0.0014203732373864158
high,0.0013993654974452053
BIOPSY,0.0013984937564640982
splenectomy,0.0013927666907693355
DT,0.0013853612956734771
RTa,0.0013841711167018986
Normal,0.001373747677723945
Poor,0.0013706277632504333
injury,0.0013688564075727265
urine output,0.0013679537914306863
MIN,0.0013609868042143381
abdominal discomfort,0.0013607038438236297
pancreatic necrosectomy,0.0013522042794678639
right hemicolectomy,0.001350137886514235
jejunostomy,0.0013455872172873126
ct,0.0013350625175947706
Died,0.001326115663308821
small,0.0013258038705035446
Hypertension,0.001314946346381234
Has antibiotic prophylaxis been given within the last 60 minutes?,0.0013109184333252352
NAUSEA,0.0013080095166620048
Gallstones,0.0013024273923789684
wound,0.0012915809035823054
spo2,0.0012864884493752112
lung,0.0012856980913831999
neg,0.0012748046581395997
low,0.0012732105419401276
Albumin,0.00127231832508115
Bolus,0.0012613121087608524
Nausea,0.0012612667394910953
status,0.0012572347112404707
severe,0.001256669510205362
Wound infection,0.0012494919856364298
suppository,0.0012298802552577692
STOOL,0.0012211525040778663
whipple procedure,0.0012154960661267995
continue,0.0012071424888385855
iv fluids,0.0011941234838298185
reflux,0.001190236564639245
Whipple procedure,0.0011899446615681953
bolus,0.0011875258335133
duodenal perforation,0.0011621371726053898
PCV,0.001159798523010943
Heparin,0.0011587075987236867
HB,0.0011564066438523122
single,0.0011500160600791016
Tachycardia,0.0011373324257004105
drainage,0.0011299861008722111
Morning,0.0011223942658790441
Foley,0.001122324655584134
sinus,0.0011190340081731376
diarrhea,0.0011176350395797952
Abdominal,0.001113572171900768
no,0.0011104262376989114
daily,0.001109989903249362
Incisional hernia,0.0011089999335819748
sodium,0.0011082076270447782
distress,0.001104202641667835
Laparoscopic Cholecystectomy,0.0011040509679094371
respiratory distress,0.0010954801225857172
High,0.001073306536160147
anterior,0.0010672330165454034
IV fluids,0.0010661934259191199
Uop,0.0010513001520065458
Abdominal distension,0.0010437639501020193
Pt,0.0010418399890437199
Platelet,0.0010397218949149969
Pain,0.001025976997792312
tachycardia,0.001022310760782473
left hemicolectomy,0.0010090262372520501
pancreatitis,0.0010041083045306998
TRANSFUSION,0.0009999973941854658
Pr,0.0009976818409388015
purulent,0.0009961524877887824
Dulcolax,0.0009887077930250752
Repair,0.0009852784858081106
CO2,0.0009835735358005833
sepsis,0.0009826182926554162
inhalation,0.0009720383723210606
ffp,0.0009609583935231747
Drop,0.0009602316108338196
hospital,0.0009439630133368143
treatment,0.000942568746350696
Tab,0.0009377872514753855
Low,0.0009367149262235927
good,0.0009354222867552764
twice daily,0.0009334959872346519
Right hemicolectomy,0.0009315273284705038
none,0.0009293027825591149
lymph nodes,0.0009272503783126053
creatinine,0.0009249932781701844
active,0.0009239768572784433
night,0.0009178478903205542
stomach,0.0009151590984103004
Lateral,0.0009081935865640411
STABLE,0.0009056890449811386
appendectomy,0.0009051120968786402
mild,0.0009028849168234681
chest,0.0008986010421084803
IN,0.0008968214458582351
chest discomfort,0.0008937506651204828
hrs,0.0008910302469543589
afternoon,0.0008901501848302439
Does Patient Have A Risk of 500ml blood loss(7ml/kg in children)?,0.0008837191127800063
pancreatectomy,0.0008832597842488595
Diagnosis,0.0008780432254897723
low urine output,0.000866534089821665
positive,0.0008626224423575461
Wound,0.0008593676204721378
weakness,0.0008554564068380562
Choledochal cyst,0.0008530797355133346
UOp,0.0008507240303617906
ABDOMINAL,0.0008502957287986729
ileostomy closure,0.0008464353510863538
BAG,0.000846361189051186
large,0.0008442571637230222
CLOSURE,0.0008440914143768888
STRICTURE,0.0008399279764800462
small bowel resection,0.0008333407644999039
Gastrojejunostomy,0.0008315100411187399
Abdomen,0.0008289758262176544
TUBE,0.0008277828615567656
lymph,0.0008274707753673202
total colectomy,0.0008270775417429101
STATUS,0.0008211989634356728
Abdominal pain,0.00081047259788898
PRESENT,0.0008092317628396492
platelets,0.0008056051501363494
conscious,0.0007947089279658698
pus culture,0.0007941511829478704
fibrillation,0.0007904015131742678
oxygen,0.0007886424737205404
tigecycline,0.0007846862101855718
bd,0.0007831500703846888
DIET,0.0007817275001468801
intestinal obstruction,0.0007769604889507595
Inr,0.000771850436272005
SOFT DIET,0.0007717199231541924
hj,0.0007611435262449883
DM,0.0007527629248357091
potassium,0.0007505710480666327
amylase,0.0007496301909316927
CCI,0.0007430621385916348
bradycardia,0.0007328043626002663
x-ray abdomen,0.0007312186511461631
betaloc,0.0007262011027986439
tracheostomy,0.0007255155253012315
distal pancreatectomy,0.000723493578144702
Single,0.0007221839565670815
hepaticojejunostomy,0.0007202104189662829
ENT,0.0007202023697230694
CONTINUE,0.0007156218678641426
Ileostomy,0.0007155558967393089
lasix,0.0007146713092253396
clean,0.0007144382773837886
stricture,0.0007140189121373903
metabolic acidosis,0.0007133569424075413
Hiccups,0.0007073243086076434
tachypnea,0.0007071561974848009
patch,0.0007006349037439913
Cholecystectomy,0.0007001954775516054
ANTERIOR,0.0007000070249874589
Left hemicolectomy,0.0006997097014510931
female,0.0006970727805497924
VOMITING,0.000695876039418165
BE,0.0006916970281235893
FLATUS,0.0006893913243077724
conscious and oriented,0.0006883186774263698
Stomach,0.0006881487448604983
MILD,0.0006826947581722659
Loose stool,0.0006793081066734313
ONCE,0.000674224053143594
cough,0.0006734979776944186
Dopamine,0.0006704892666121269
Incisional Hernia,0.0006698329228335425
Evening,0.0006690244610863725
prbc,0.0006627363741477056
male,0.0006612692841339829
cholelithiasis,0.0006607800744007162
Pancreatectomy,0.000659764081198977
partial,0.0006588084990873977
REPAIR,0.0006580252977287386
whipples procedure,0.0006562903137353889
EVENING,0.0006559041492866873
in,0.0006525093857832404
DVT,0.0006515907973069586
vi,0.0006482764026175583
CHOLECYSTECTOMY,0.0006427419331582024
rectovaginal fistula,0.000637772303867113
ABDOMEN,0.0006377369118476369
OXYGEN,0.0006348996383666727
stress,0.0006275476661524117
BLOOD SUGAR,0.000618048562665501
Blood transfusion,0.0006092105522692453
IU,0.0006083742382349439
physician,0.0006083564456933698
acidosis,0.0006076929073626734
PCD,0.0006064691937644832
Gastrograffin,0.0006055874501248959
drowsy,0.0006044658064938026
ABG,0.0006010774313851253
swelling,0.0005989214859089964
continuous,0.0005934130583105735
Cyst,0.0005882558558256769
PFT,0.0005872017075384545
gastrojejunostomy,0.0005864431523672434
Na,0.0005831320060828233
Portal Hypertension,0.0005826560378033182
Biopsy,0.000579537487731883
lymphadenectomy,0.0005793012211848831
headache,0.0005786488131512984
DIABETES MELLITUS,0.0005745411431910437
prognosis,0.0005711097955559347
ileocolic anastomosis,0.000569665616579816
Better,0.0005687563523166757
sleeve gastrectomy,0.0005633029248115918
ESTIMATED BLOOD LOSS,0.0005585841877230447
months,0.0005551691318883696
Anterior,0.0005531040913483406
Haemorrhoidectomy,0.0005506971194069967
constipation,0.000545194985783739
bloody,0.0005402037057070455
No,0.0005373288600255776
hypoglycemia,0.0005365675740285205
gist,0.0005365367223841441
HEALTHY,0.0005355939298078268
nausea and vomiting,0.0005328051256393933
Cbc,0.0005323170835102852
itching,0.0005316364403392042
incontinence,0.0005294489509985354
negative,0.0005282241693438618
continuation,0.0005246677851408408
SURGERY,0.0005223899209326096
CBD stones,0.0005183959573211276
PV,0.0005151945553459287
bilious vomiting,0.0005142729708273719
MORNING,0.0005126744666517884
nasal,0.0005107191023386914
supp,0.0005073217668650733
ECHO,0.0005056927337879062
Low urine output,0.0005046997872753624
ADHESIOLYSIS,0.0005040668067617897
hysterectomy,0.0005031092717218595
Hypokalemia,0.0004992624506394815
hiccoughs,0.0004990877783986586
Half,0.0004988237286563386
INHALATION,0.0004966034530676076
dopamine,0.0004959619427128308
sugar,0.000493304465553327
lactate,0.0004913500814179269
SPLENECTOMY,0.0004887600268763258
Hydrocortisone,0.0004871091225874599
gastrografin,0.0004839009905203645
other problems,0.000483275191085829
Tracheostomy,0.00048216100326015223
melena,0.0004779189561652245
date,0.00047560054455955626
serum,0.00047552018242634286
serum sodium,0.00047097288826439233
heart,0.0004687238009234115
notes,0.00046783435799200386
few,0.00046720824951511597
Excision,0.00046497111329686007
Serum,0.000464681671727166
RR,0.0004644008707827451
Whipple's operation,0.00046295321655922026
Herniorrhaphy,0.00046082814082639025
diff,0.000460025046511864
diarrhoea,0.00045776473687736126
alt,0.0004573816398402087
trauma,0.0004507422281379126
face,0.00044855029120172363
RIGHT HEMICOLECTOMY,0.0004468117749194909
retroperitoneal mass,0.000446646968135482
morphine,0.00044461053679509477
hypertension,0.00044358003381855544
DIABETES,0.0004434705980366981
all,0.0004430805382610325
rr,0.0004389947293774611
wound infection,0.0004339355452554158
mesothelioma,0.000429491258171935
abscess,0.00042932508501669376
NORMAL,0.00042457909303180786
falling,0.0004240674565149985
sensitivity,0.00041832895795216023
application,0.0004177035307297021
drowsiness,0.0004167319350426698
PATIENT,0.0004144118814190963
Hyperkalemia,0.00041241449997870037
right colectomy,0.00041225840262858817
hypokalemia,0.000411820572241169
hours,0.0004105659807146453
gastric perforation,0.00041026014397100837
ILEOSTOMY CLOSURE,0.00041005591858016727
aldactone,0.0004097499102033006
stat,0.0004061122725130527
RtA,0.00040553735114443024
formed,0.0004036229379479474
ADL,0.00040175674512238997
Clear,0.0004000780577912214
bypass,0.0003997819158845081
fall,0.00039884044710145603
Status,0.0003986821721119966
Continuous,0.00039786018726900417
control,0.00039551339872520574
parent,0.0003953954323144265
RIGHT,0.00039372557470501176
SITE,0.00039265258417964065
PANCREATECTOMY,0.00039065136651800675
cm,0.00039039355209873105
varices,0.0003871471620710354
Ileostomy closure,0.0003860648340972112
Calcium,0.00038564032898425875
Fistula,0.0003848744607825689
FOLEY,0.00038440190735766284
thrombosis,0.00038438613604452034
octreotide,0.0003840249861320651
pancreatic fistula,0.0003804677787009917
Ct,0.0003771559802582718
gram,0.0003767891000806226
medication,0.00037635201421959495
Dt,0.00037622169783452046
Debulking,0.000374719847648314
Stool,0.00037237309789139503
hypotension,0.0003711430388522045
PASSING FLATUS,0.00037095943377002155
Intesinal Stricture Benign,0.0003690732114326334
PARTIAL,0.00036686014113321747
tlc,0.00036611772215498176
hypothyroidism,0.0003653961661028391
Prognosis,0.0003653623850084213
jaundice,0.00036523185490286723
ketoacidosis,0.00036493520378877176
pneumothorax,0.00036388173192504703
temperature,0.0003637563369371186
home,0.00036331524907999346
Distal pancreatectomy,0.000359022070494098
Stricture,0.0003553598139895235
Acidosis,0.00035525095564590344
PAIN,0.00035480016406878726
Metabolic acidosis,0.0003536447136130475
cbd stones,0.00035268448814955504
TAB,0.0003503380429317465
inr,0.00034923177140217616
ileus,0.0003476534255083797
Antibiotics,0.00034727987898007414
Dilatation of Stricture,0.0003462546668261617
PCd,0.0003451688823076463
red,0.0003441206481227423
hiatus hernia,0.0003434609842742067
Blood sugar,0.0003425613331378085
Cholangiocarcinoma,0.0003419134886628707
Headache,0.00034173771468448666
Serum potassium,0.0003394990208590732
echo,0.00033927435819916556
confirmation,0.00033828305180491614
productive cough,0.0003378263090495478
Death,0.0003377590397101233
gb,0.00033717583441129223
Bloody,0.0003320929532035669
hematoma,0.00033011589499956265
FISTULA,0.0003297324583853204
Distal Pancreatectomy,0.0003266028235183058
HALF,0.0003256174133617057
twice a day,0.0003250364074081736
better,0.0003241394478546881
adhesions,0.000323556435009787
pilonidal sinus,0.0003228284688732983
rectal prolapse,0.00032216665417280656
laparoscopic cholecystectomy,0.00032139257330604466
bronchoscopy,0.0003211363974414338
HEPATICOJEJUNOSTOMY,0.0003208842831976836
Hydatid cyst,0.0003198148866237657
suddenly,0.000318395053566688
gastrostomy,0.0003159033133193905
hypokinesia,0.0003157093521965239
xylocard,0.00031491937586362303
loss of appetite,0.00031480023634023656
colistin,0.00031044062155649447
WHIPPLES PROCEDURE,0.00030912937989008136
back,0.0003079827995044003
LATERAL,0.00030761837889927346
Histopathology,0.0003055779459985486
anastomotic leak,0.0003052177450675964
RECONNECTION,0.0003034311009719623
mEq,0.00030261872094056695
dulcolax,0.0003019025286421324
Tube,0.00030086226018597795
Digoxin,0.00030078708780155607
skin,0.0002994058329932012
Ascites,0.0002991512344763923
Perforation,0.00029788940076690715
DRAINAGE,0.0002970563932500223
colonoscopy,0.00029449362881132896
tablet,0.000292980289199998
Present,0.00028823482536099104
dead,0.0002877849154520348
pcv,0.0002866357928954356
apheresis,0.0002861578135528832
gas,0.0002861342497707369
poor,0.0002853251488520056
Tlc,0.0002847705759769222
Convulsion,0.00028314088190122146
Complications,0.00028296673945290836
Small,0.0002818792340038512
Gastrografin,0.000281508186831591
pleural effusion,0.00028128183878971925
electrolytes,0.0002812729241132526
Drowsy,0.0002812437984198242
ARTHRITIS RHEUMATOID,0.00027989423826293834
Rectovaginal fistula,0.00027753765722997976
bad,0.0002769144513746801
ulcer,0.0002767798347689884
Pilonidal sinus,0.0002756558319131768
Abdominal xray,0.00027559789099651456
amikacin,0.0002748316841576838
gallstones,0.00027328085954894714
head,0.0002721757630158114
sputum,0.00027096879085488924
ILEOSTOMY,0.000270842976391473
ischemia,0.00026973264028083975
Loperamide,0.0002693276104682748
drug,0.0002687728564319765
Diverticulosis of Sigmoid,0.0002673697936271943
complications,0.00026705961000205965
hemorrhoidectomy,0.00026609824714717896
Pantoprazole,0.00026600708968672833
Abdominal discomfort,0.00026572600763340095
Splenectomy,0.0002649964601521119
ITCHING,0.0002647901123983951
symptomatic,0.0002643955424920304
Co2,0.00026380141999649036
Hypotension,0.00026320417901143454
acute abdominal pain,0.00026240208316545484
discharged,0.0002619864027482193
ca,0.000261734152162068
Psychiatric,0.0002611090431795707
LIQUID,0.0002603394873767558
Surgery,0.00026020656456827627
DAYS,0.0002600115450217532
CS,0.0002592392694788195
SINGLE,0.0002574958859323706
Hiatus hernia,0.00025704498211619257
currently,0.000257020695078757
pRBC,0.0002562209308520226
Portal Hypertension EHO,0.0002560782901913935
inguinal,0.0002551862310335625
secondary,0.00025502942118557577
CYSTOJEJUNOSTOMY,0.00025419144215752643
lower abdominal pain,0.0002539177509644741
dyspnea,0.00025354767067409505
vascular,0.0002521288970340842
absent,0.0002514263340731445
Pcd,0.000251399105217453
Platelet count,0.00025048889697386464
IV Fluids,0.0002499051650840458
Diffuse,0.00024978498495261303
neoplasm,0.00024858081265809835
LOW URINE OUTPUT,0.00024856614100297246
Blood Transfusion,0.00024834281302380445
Rectal Prolapse,0.00024808764311506513
restlessness,0.00024777127646517143
Oxygen,0.00024725392871160253
Colonoscopy,0.0002472337253969696
subcutaneous,0.00024613559701800277
erythromycin,0.0002451873814883174
results,0.0002429567195858797
CXR,0.00024206397407014327
digoxin,0.0002418392846833459
Bili,0.0002410130581687643
metabolic,0.00024053620106304543
total Gastrectomy,0.0002400304766555856
polyp,0.0002398591523274134
whipple's operation,0.0002397235972142349
pseudo,0.0002390918759876242
CR,0.0002387554469911421
shortness of breath,0.0002372127852596308
lymphoma,0.0002369483797831441
FENTANYL,0.00023673053545536583
mucocele,0.0002362149281962714
OBSTRUCTION,0.00023611682634721074
Obstructive jaundice,0.00023455785336723417
T3,0.00023388451523727435
meq,0.00023374747451686997
rhythm,0.00023287051436756857
back pain,0.000232444548377587
Melena,0.00023224386188354888
enterotomy,0.00023113861146454375
Suddenly,0.0002311015522782889
platelet,0.00023060211261995717
Postoperative Incisional Hernia,0.00023043252908690654
urinary retention,0.00022946566944007899
arrhythmia,0.00022937352470191817
serenace,0.00022871166172086204
EXPLORATORY LAPAROTOMY,0.00022859841813158095
Iv,0.00022835068774655742
tygacil,0.00022752920026796326
cervical,0.00022676365053078337
di,0.0002258797247356298
CLEAR,0.00022532834452839784
Noradrenaline,0.00022411496259117902
posterior,0.0002216434954955609
BLOOD TRANSFUSION,0.00021912672261494953
Fentanyl,0.00021864733234599787
stop,0.00021820706098404558
solution,0.00021691922674435437
Upper GI endoscopy,0.00021661995407245419
Few,0.00021659743130291527
gastroparesis,0.00021652498208623178
PROGNOSIS,0.00021501978100576754
improving,0.00021471788432091208
baclofen,0.00021446222823371647
NIGHT,0.0002142896916850026
fluid restriction,0.00021410819239588432
enterocutaneous fistula,0.00021343818572752097
oedema,0.00021340938787898117
Inch,0.00021296043749484398
Intestinal Perforation,0.00021291719136965436
cardiac arrest,0.00021257061111053873
lorazepam,0.00021244780095664969
Sinus bradycardia,0.00021223070700845178
rupture,0.00021197854925191574
diuretics,0.00021185998081722296
Air,0.00021088605786678786
diabetes,0.00021075982123102815
incision and drainage,0.0002092960197943981
GIST,0.00020924137134960494
Skin,0.00020698967121502535
ulcers,0.00020655389223904935
LFTs,0.00020569045243645223
Iv fluids,0.0002056610679309823
Weakness,0.00020562819488065292
acute pancreatitis,0.00020438875877960483
SORE THROAT,0.00020331498351002772
each,0.0002023630158349606
APPENDICECTOMY,0.0002021176477818109
partial gastrectomy,0.00020151626108869366
diagnostic laparoscopy,0.00020044022061123018
not done,0.00019998435194706625
DISTAL PANCREATECTOMY,0.00019947617720973658
Amylase,0.00019934933407903457
bile leak,0.0001993422590264324
Water,0.00019853316697231933
Creatinine,0.00019790134874684163
Formed,0.00019776807437960845
tubular adenoma,0.0001976841549355764
flushing,0.0001976067251454932
smoker,0.00019729455673368233
pneumonia,0.00019698790845262227
Closure,0.00019676816424182223
blood pressure,0.0001967371787311886
recovery ward,0.00019557369832075215
SMALL,0.0001954421604212478
whipple operation,0.00019502826746349789
adenomyosis,0.0001950281607767977
Reduced,0.00019476873043926035
DONE,0.00019472218694042677
Gallstone pancreatitis,0.00019430336132998115
IVf,0.00019421238524049866
Black,0.0001941268030043191
ABDOMINAL DISTENSION,0.00019385937594057072
limb swelling,0.00019376924765273712
pyuria,0.00019350365674775135
Stress,0.00019268158686627405
head injury,0.00019206079818029478
PANCREATIC NECROSECTOMY,0.00019116841453661914
Sinus,0.00018964283577995012
ANTIBIOTICS,0.00018928885358696762
Irritable,0.0001886017903368347
left Hemicolectomy,0.0001881797995663211
meropenem,0.00018802834391757521
hiatal hernia,0.00018772719682623627
gastric outlet obstruction,0.00018730169795427593
Hematuria,0.00018657456403390433
Platelets,0.00018655560474177904
Di,0.0001862959432090041
cordarone,0.00018625000343046566
Ca Pancreas,0.00018621096241346616
cellulitis,0.0001861018564359877
Mod,0.00018547909452354964
na,0.00018544043874737362
loperamide,0.0001854275197654682
AIR,0.0001851126820495029
Hiatal hernia,0.0001849007320441758
embolectomy,0.00018460474907286878
BLEEDING,0.0001843752826940892
soft tissue mass,0.0001841724172143178
laceration,0.00018402532375325938
PERFORATION,0.00018328161151215798
trunk,0.00018224852847090558
cholecystitis,0.00018214945224760226
TB,0.0001820945123106999
patient ambulatory,0.0001818309924075131
Pancreatitis,0.00018165178711184636
BAD,0.00018153156152847245
platelet count,0.00018134576492573955
final,0.0001812190750986038
Hydatid Cyst,0.00018095297572636267
diffuse,0.00018060104717279582
powder,0.00017920519521483024
Acute pancreatitis,0.00017829125066398638
Treatment,0.0001781672137293825
Tumour,0.00017815534319957728
ARTHRITIS,0.00017750596602670161
limb weakness,0.0001771413913921666
UNIT,0.00017576866623730326
sigmoid volvulus,0.00017563449520340273
Serum calcium,0.00017543530315866887
Cystoscopy,0.00017502352234591406
nCT,0.00017421769506424385
awake,0.00017315328963088557
SUPPOSITORY,0.00017298073044302569
propranolol,0.0001728731101730019
JEJUNOSTOMY,0.00017270028354621122
midazolam,0.0001726216619869574
pus culture and sensitivity,0.00017181666940761
Site,0.000171577146313401
CONSCIOUS,0.00017133290782916694
Prbc,0.00017079262126568206
SMALL BOWEL RESECTION,0.00016977203911268661
done,0.00016958250121263218
hematuria,0.00016755807299794715
Vitamin K,0.00016750095818032404
embolism,0.00016680221958137508
Lactate,0.0001660982591606331
Subtotal colectomy,0.0001658384694820212
CAVITY,0.00016580066108604408
Repeat,0.0001651255754435875
calcium,0.00016467225142004774
GALLSTONES,0.00016442495928403338
hemodialysis,0.00016435788148320445
clinic,0.00016433918491966378
Total Gastrectomy,0.00016379746164055665
annular pancreas,0.00016298381878039847
liver lesion,0.00016291012984120785
haemorrhoids,0.00016274480847761134
Atropine,0.00016267215912156902
Hj,0.00016259481823492438
PURULENT,0.00016218069409601883
Gastric outlet obstruction,0.00016208048964533387
tramadol,0.00016088601394391268
Potassium,0.00016046940445343445
radiotherapy,0.00016010757274755082
RHD,0.00015942927574805942
PRBc,0.00015890810810371517
cut,0.00015847417771286604
asymptomatic,0.00015814001153523232
PT,0.00015811702945172466
hyperkalemia,0.0001579715009874858
pericardial effusion,0.00015659141994080246
DULCOLAX,0.00015618561694799978
early morning,0.00015615516530260868
Diastolic,0.00015614102709640183
cavity,0.00015577568088830107
HTn,0.00015537103230020002
Tigecycline,0.00015491175822481354
Gangrene,0.00015469772579148274
cholangiogram,0.00015441444459064285
cystojejunostomy,0.0001539200699350489
bleeding site,0.00015367785669060567
slow transit constipation,0.0001531327636114275
Cervical,0.00015242893025816837
Stat,0.00015060752215989345
COUGH,0.00015058360001720961
heart rate,0.0001505079066189312
unresponsive,0.00014978162307689702
DUODENAL PERFORATION,0.00014897683134057143
Tramadol,0.00014886350254594485
bilateral,0.00014772297996682677
transfusions,0.00014745608692889577
range,0.0001458268230051713
closure of colostomy,0.00014567674998491696
irritable,0.00014514671680455503
tx,0.00014300848024145492
yellow,0.00014176283017038036
Metabolic,0.00014159232456627127
Cystogastrostomy,0.0001414297041862717
Cxr,0.00014128680912965937
Gastrostomy,0.00014105406583162197
cefepime,0.00014080610212170418
agitation,0.00014029712286865048
NUMBNESS,0.00013970503913485733
EXCISION,0.00013955501498344398
yrs,0.00013859004790896435
levoflox,0.00013855389909136557
Hiccoughs,0.00013837883187390313
pseudocyst of pancreas,0.00013817434721875093
hydrocortisone,0.00013787039489154213
INJURY,0.00013697172126740523
hemiparesis,0.0001369318480651762
Nausea and vomiting,0.00013684068000933608
seizure,0.00013680275092969063
cr,0.0001367453131016938
obstipation,0.00013657255884141933
CHEST,0.00013604306426330401
STENTING,0.00013553536946853606
Ca rectum,0.00013483515461519853
allergic,0.00013473911074805446
IMPROVING,0.0001342243964292375
VASCULAR,0.0001342136731341277
Antifungals,0.00013357861241076565
Renal Cell Cancer,0.00013334063523111095
