,importance
pancreatoduodenectomy,7.642286894770626e-05
TLC,7.578618135262352e-05
Uop,7.569476391439875e-05
ORAL,7.433593753497988e-05
lateral,7.432808604770122e-05
ct,7.377994591099515e-05
FLATUS,7.281505284098896e-05
GB,7.273313579729349e-05
Gastrojejunostomy,7.238943337794149e-05
left colectomy,7.18604411035419e-05
pneumonia,7.140191334483523e-05
twice daily,7.134871674760114e-05
thrombosis,7.112251304782784e-05
heparin,6.98630522413577e-05
enema,6.957879598047266e-05
stomach,6.878095694800539e-05
pleural effusion,6.802518078431634e-05
ABDOMEN,6.78691023781375e-05
alert,6.735544570946117e-05
bilious vomiting,6.714461485788602e-05
diagnostic laparoscopy,6.6985171738531e-05
hematoma,6.628712951096326e-05
Bilateral,6.605543355368964e-05
annular pancreas,6.588817026401665e-05
OD,6.58002213807359e-05
cystojejunostomy,6.540034518421303e-05
improved,6.462242733812292e-05
NAUSEA,6.42460017008713e-05
adrenalectomy,6.421829080177987e-05
abdominoplasty,6.404470476494836e-05
MODS,6.404252674553286e-05
head,6.33973082935431e-05
hysterectomy,6.299003771933188e-05
Somatostatin,6.264391115117942e-05
gas,6.122732307087137e-05
suppository,6.116098039667253e-05
STOOL,6.0490772671250894e-05
ILEOSTOMY,6.015328114438137e-05
Blood transfusion,6.008272935938893e-05
Pt,6.007434298077314e-05
IU,5.9100126664751794e-05
growth,5.890828770722101e-05
Epigastric,5.878441272381814e-05
days,5.836238064158157e-05
better,5.7990508809403687e-05
cordarone,5.792844976239092e-05
Fistula,5.7674059745451354e-05
iv fluids,5.630268620733078e-05
Diet,5.577872552073276e-05
severe,5.5042388942535e-05
oophorectomy,5.424481414954518e-05
total colectomy,5.4230481744619396e-05
acidosis,5.42070465284629e-05
enterotomy,5.397997854655001e-05
active,5.3899727370777514e-05
Creatinine,5.3864130509314704e-05
Loose stool,5.3531607369630074e-05
PAIN,5.256366982715848e-05
SOFT DIET,5.250807732019252e-05
respiratory distress,5.24711011708189e-05
Biopsy,5.226623479063632e-05
Heparin,5.212171438751487e-05
VOMITING,5.1840395112731275e-05
Nasal,5.165617160678214e-05
OBSTRUCTION,5.150530720296497e-05
acute abdominal pain,5.1497980105617344e-05
distress,5.140966971735445e-05
gist,5.13532374210711e-05
ABG,5.1280097044392816e-05
INTESTINAL OBSTRUCTION,5.111153998589595e-05
feeding jejunostomy,5.0774117883912754e-05
PCV,5.0743831311050995e-05
stillbirth,5.054306102454096e-05
IV FLUIDS,5.040764279430031e-05
left hemicolectomy,5.0094356518810024e-05
LOW,4.9355511452291825e-05
Gallstones,4.9125183275324606e-05
CONTINUE,4.83005810933539e-05
cavity,4.813334078736516e-05
bicarbonate,4.782489675752667e-05
tumour,4.770946259301085e-05
cm,4.752796337849541e-05
gastrostomy,4.734087852562921e-05
acute pancreatitis,4.6996277962356374e-05
Colostomy,4.6370546797606025e-05
Stool,4.4968467076649486e-05
Metabolic,4.4632258502275435e-05
Wound infection,4.4391384622153655e-05
Na,4.4296093182290955e-05
WOUND,4.421379400456854e-05
local excision,4.4196221699909185e-05
Clear,4.413496544474744e-05
MORNING,4.3816135260609024e-05
Stop,4.3546113516739024e-05
formed,4.321388568519321e-05
TRANSFUSION,4.279541216734267e-05
abdominal discomfort,4.264970438710797e-05
CLOSURE,4.213761173256266e-05
Status,4.1896510784501846e-05
distal Pancreatectomy,4.163771019739996e-05
unresponsive,4.1628131301715515e-05
Antibiotics,4.158668638905559e-05
PATIENT,4.154783929115284e-05
hospital,4.128868577241861e-05
Surgery,4.110335477728758e-05
hemodialysis,4.108961918687389e-05
gastrotomy,4.064147579251621e-05
hours,4.061598090381635e-05
colonoscopy,3.987221819827156e-05
PASSING FLATUS,3.986915468053567e-05
HTN,3.978299784357676e-05
lung,3.965502811848627e-05
black,3.952974436151828e-05
yes,3.9114403741551325e-05
Whipple procedure,3.8938308066879426e-05
choledochal cyst,3.884298355488187e-05
PT,3.8718763921342184e-05
prognosis,3.800557559482184e-05
octreotide,3.7768068307357954e-05
FISTULA,3.740319536175161e-05
tachypnea,3.6646761434766436e-05
Bag,3.653638697470147e-05
Unconscious,3.645868172549615e-05
injury,3.639893572313442e-05
Whipples Procedure,3.619174411956557e-05
ascites,3.6011025817486825e-05
metabolic,3.593657291774399e-05
WATER,3.5172898116968106e-05
laparoscopic cholecystectomy,3.392546404486727e-05
scanty,3.3760447065710754e-05
intestinal obstruction,3.2424651531642886e-05
secondary,3.2203094402508505e-05
Poor,3.207448592886589e-05
metabolic acidosis,3.1884098705035913e-05
enterocutaneous fistula,3.1754149505393466e-05
Pap smear,3.132775335226064e-05
Abdominal pain,3.1192068440689614e-05
choledocholithotomy,3.1144065427563736e-05
rhythm,3.0949658175209285e-05
bilateral,3.089976391082981e-05
od,3.07778405750118e-05
Vomiting,3.07700787007069e-05
edema,3.039982294471674e-05
echo,3.037643393362451e-05
hep,3.0365276929504537e-05
leiomyosarcoma,3.0362266747990028e-05
Death,3.0302256840783927e-05
Min,3.0046792012284353e-05
Hematuria,2.9865907891967592e-05
swelling,2.984764323682728e-05
Cough,2.9659156996467843e-05
RtA,2.9579144064279423e-05
Tachypnea,2.926116898707982e-05
hb,2.9157991533841563e-05
Low urine output,2.8687340545392712e-05
prbc,2.8531727007998536e-05
insulin,2.8104249662959066e-05
hiatus hernia,2.786120868244339e-05
lymph,2.7816335881914952e-05
Jejunostomy,2.7694038896818058e-05
ADHESIOLYSIS,2.724875042485433e-05
mesothelioma,2.7149509985305617e-05
diarrhea,2.70387848193234e-05
Subtotal colectomy,2.7019946244560565e-05
Ca,2.683213055977781e-05
Colonoscopy,2.6719919265508627e-05
cervical,2.6239811373696577e-05
microgram,2.611324163025341e-05
seton,2.6065807634059963e-05
DONE,2.6032854930743018e-05
sensitivity,2.601908603685839e-05
cbc,2.5786994195436592e-05
HIGH,2.5468389981329193e-05
APTT,2.531704890327803e-05
fall,2.5068901086856252e-05
PR,2.4864119651710487e-05
back,2.4672598198516953e-05
hiccoughs,2.463967055671707e-05
LoW,2.4515676741601876e-05
NORMAL,2.4350199203209242e-05
BIOPSY,2.420720948297446e-05
dulcolax,2.41328907186718e-05
headache,2.3988724846773198e-05
CHOLECYSTECTOMY,2.381642274106336e-05
ulcer,2.3783115828323145e-05
REPAIR,2.3647622431413572e-05
blood pressure,2.3333641010089747e-05
ABDOMINAL,2.330291509494261e-05
bd,2.3241737080846648e-05
AIR,2.3208280949148832e-05
hypokalemia,2.296242873454256e-05
glucose,2.2858842917058554e-05
HEALTHY,2.284050330434701e-05
ANTERIOR,2.2777961937753023e-05
CXR,2.2633405198431945e-05
stat,2.251109590716599e-05
Incisional Hernia,2.2464650245312368e-05
Hiccups,2.238142734919558e-05
omentectomy,2.2361586489871254e-05
Hypokalemia,2.2275100434805305e-05
hj,2.2031644788422734e-05
encephalopathy,2.1787230252307966e-05
Pancreatitis,2.1610614723321638e-05
Hypotension,2.1491707895803094e-05
neck pain,2.1245206120545525e-05
Morning,2.11958111867963e-05
sinus,2.11876261062591e-05
Local excision,2.1163722684317646e-05
Present,2.097847110270189e-05
Haemorrhoidectomy,2.0943707657668527e-05
CLEAR,2.0909468554730455e-05
male,2.075081393636597e-05
asthma,2.063567061387373e-05
Pleural fluid,2.058324548604357e-05
bloody,2.0510456448720087e-05
limb swelling,2.0007770768752507e-05
fibrillation,2.0002825537793127e-05
Left colectomy,1.9842026937568384e-05
liter,1.9733124817526004e-05
Healthy,1.9593132693561227e-05
RIGHT,1.9575054329076128e-05
cholelithiasis,1.9317591893420962e-05
no,1.9231146416241188e-05
codeine,1.9177487659414826e-05
in,1.8729667366483886e-05
months,1.8635986488833936e-05
loose motion,1.824020228245192e-05
embolectomy,1.8146295712785258e-05
ESTIMATED BLOOD LOSS,1.805913486170668e-05
MEROPENEM,1.7903184799729286e-05
SMALL,1.7900589179766828e-05
lymphoma,1.7704719096642006e-05
Adhesiolysis,1.7573397601745442e-05
Abdomen distended,1.7408573215456614e-05
hypotension,1.73829768718412e-05
Lateral,1.7327996489070952e-05
APPENDICECTOMY,1.7144443065040925e-05
Cefepime,1.71429424591145e-05
X-ray abdomen,1.7114389884009266e-05
not done,1.7105713149212596e-05
tlc,1.706489162003624e-05
pr,1.7062569256953384e-05
productive cough,1.696732673615662e-05
FENTANYL,1.6944995967903662e-05
gastric polyp,1.690436444678973e-05
SITE,1.6883816724397823e-05
sarcoma,1.6763762855842842e-05
Dulcolax,1.671384206879785e-05
improving,1.66887894836542e-05
Bloody,1.6684955658467615e-05
meropenem,1.6682903460177185e-05
BYPASS,1.6539360070093494e-05
plastic surgery,1.637889567422792e-05
allergic,1.6321512610810643e-05
mouth,1.630764433591525e-05
PERFORATION,1.62551684263321e-05
suddenly,1.6233632004732686e-05
gastrografin,1.6207767743811707e-05
cholecystitis,1.6183500573616396e-05
diarrhoea,1.6129747207293358e-05
pneumothorax,1.6065606045274864e-05
allergic reaction,1.6020746004879557e-05
Hydrocortisone,1.5980844732568843e-05
Diagnosis,1.5943611946060116e-05
drop,1.5896411412766835e-05
relief,1.5797484942091107e-05
STOMACH,1.5709111324424564e-05
chest pain,1.5616843518242323e-05
Colistin,1.5593579751401134e-05
subcutaneous,1.558957412972432e-05
Enterocutaneous fistula,1.549463292893978e-05
CREATININE,1.544440800995661e-05
cyanosis,1.5271141826186103e-05
BE,1.523347299606284e-05
Stricture,1.5179181016924896e-05
Debulking,1.5139058563151882e-05
CR,1.5026790346522863e-05
repeat,1.488494601456504e-05
hematuria,1.4759782818605139e-05
angina,1.4618509314622647e-05
systolic,1.4536867685394263e-05
Self,1.4511459024386386e-05
HALF,1.4503359184871929e-05
fentanyl,1.4452765217027255e-05
Acute abdomen,1.4435794275405533e-05
wheezing,1.4414755206660215e-05
clinic,1.432293598184613e-05
Conscious and oriented,1.4246157751103994e-05
diaphragm,1.4181627774939644e-05
yrs,1.4157088704833758e-05
RBC,1.4100034668605123e-05
UNIT,1.4069082056853586e-05
Echo,1.4047808054184498e-05
LYMPHADENECTOMY,1.3999176342809539e-05
LOW URINE OUTPUT,1.3930124243863038e-05
EUA,1.3858724778791417e-05
bolus,1.3808758562190787e-05
platelets,1.3788788197510395e-05
Died,1.373523449621728e-05
REPEAT,1.3684989998266348e-05
SMALL BOWEL RESECTION,1.367247142374138e-05
Hyperkalemia,1.3509815722688234e-05
stop,1.3488750290706515e-05
chest discomfort,1.3479678488470191e-05
sugar,1.3383710184777282e-05
Air,1.3355045106184784e-05
kg,1.3319851927192336e-05
Cr,1.3304218329933092e-05
Single,1.32838573906051e-05
stress,1.322669436264573e-05
adenocarcinoma,1.3181085331937801e-05
potassium,1.3150553414359187e-05
Ct,1.3086130256388949e-05
arrhythmia,1.3036475201140783e-05
amikacin,1.2895831692828093e-05
clean,1.2848696082933291e-05
Pantoprazole,1.282126644984532e-05
PLATELET,1.2767617703484821e-05
IV Fluids,1.2746626048219033e-05
cardiac arrest,1.2739150436629462e-05
apheresis,1.2617637005952484e-05
Repair,1.2588970742924453e-05
drowsiness,1.2567543319688944e-05
Left hemicolectomy,1.2327098954638392e-05
drowsy,1.2212444923715344e-05
ascitic fluid,1.219287292966985e-05
Hj,1.2186146705408887e-05
currently,1.2027462930896149e-05
Prognosis,1.1939855375726625e-05
DUODENAL PERFORATION,1.1922822602466484e-05
VOMIT,1.1873397084531397e-05
FFp,1.184573845864138e-05
RECONNECTION,1.1837600187650388e-05
temperature,1.1833334206599735e-05
urinary retention,1.1832867350583782e-05
gallstones,1.1798943214193672e-05
Ca Pancreas,1.1735244211855655e-05
LEFT COLECTOMY,1.1602972738998558e-05
Drop,1.1546264379885793e-05
dysphagia,1.1411530858632158e-05
lateral pancreaticojejunostomy,1.1408728580845733e-05
Closure,1.1345587094106981e-05
Choledochal cyst,1.126484730332024e-05
Distal Pancreatectomy,1.1198730837957191e-05
bradycardia,1.1182614788674592e-05
DIVERTICULUM,1.1179609620131117e-05
heart,1.1096656166504966e-05
hemiparesis,1.1048042164387241e-05
Nausea and vomiting,1.1029197852158418e-05
gb,1.0907221107433775e-05
INR,1.0759259018349974e-05
icterus,1.073973532560817e-05
diverticulum,1.0702368200413196e-05
itching,1.0562657494310287e-05
physician,1.044923096319443e-05
HEPATICOJEJUNOSTOMY,1.0350778148729601e-05
di,1.023643863435453e-05
CO2,1.0047069970515578e-05
Decreased appetite,9.963143366229373e-06
No,9.76230399637633e-06
pleural fluid,9.726975221039878e-06
whipple's operation,9.713378233697724e-06
Sandostatin,9.653574758763055e-06
Laproscopic cholecystectomy,9.594249087351678e-06
ng tube,9.4625466444973e-06
alt,9.413125379006622e-06
Continuous,9.412045486028256e-06
peritonitis,9.386019400048274e-06
trace,9.3710170354465e-06
Formed,9.364906615610253e-06
Rectovaginal fistula,9.34823148035052e-06
Positive,9.14074105414825e-06
ILEOSTOMY CLOSURE,9.119380874039815e-06
weight loss,9.086552317632343e-06
vascular,8.894500261981925e-06
shortness of breath,8.887210660709994e-06
TB,8.877795528645024e-06
Hepaticojejunostomy,8.850542910720817e-06
SBP,8.806541131616358e-06
ca,8.744606200901623e-06
allergy,8.728866833629902e-06
Postoperative Incisional Hernia,8.698253198907003e-06
patch,8.688089210773843e-06
normal sinus rhythm,8.637680506495384e-06
STRICTURE,8.63543936638621e-06
Hypertension,8.592450505151152e-06
TSH,8.518960393695979e-06
adenoma,8.456916420915971e-06
Pcd,8.393695441127981e-06
sepsis,8.376582608212061e-06
incontinence,8.365110969666182e-06
EVENING,8.262875068815022e-06
debulking,8.222900539492994e-06
good,8.22089807565361e-06
imodium,8.191203330498541e-06
Acidosis,8.124840716979766e-06
liver abscess,8.111897566302955e-06
all,8.109829813837385e-06
lower abdominal pain,8.074972119368187e-06
Stress,8.065419769243614e-06
maintain,8.006999204878624e-06
ischemia,8.003032119779802e-06
other problems,7.993861674389858e-06
akinesia,7.98153854406677e-06
Ambulation,7.966921820008438e-06
bleeding control,7.912392727160459e-06
hiccups,7.827594756483961e-06
Skin,7.818806464619525e-06
Inguinal Hernia,7.779792663528883e-06
cholangiogram,7.737641329439439e-06
x-ray abdomen,7.697041977941664e-06
EXPLORATORY LAPAROTOMY,7.687737544062419e-06
Irritable,7.678238260940296e-06
Iv,7.663259974686736e-06
Cap,7.654659789304707e-06
Platelet,7.646964916509984e-06
Pulmonary embolism,7.619809559130411e-06
Cyst,7.6144067207818005e-06
vi,7.5981137450482745e-06
cold,7.5661301601308e-06
Iv fluids,7.5136288581283465e-06
falling,7.482766797970219e-06
aptt,7.469464473426054e-06
Right Inguinal Hernia,7.424423200756308e-06
gastric volvulus,7.4225386014916444e-06
Potassium,7.421558158093494e-06
parent,7.40851302936034e-06
CUT,7.336603051044741e-06
Rectal Prolapse,7.309804913876348e-06
Seton,7.303727863574244e-06
CYSTOJEJUNOSTOMY,7.262823501183319e-06
Melena,7.255133919839268e-06
Amputation,7.244441913547357e-06
RTa,7.191356494659606e-06
LD,7.1880543547241234e-06
mucocele,7.165658726260711e-06
Tramadol,7.15829147279779e-06
Purulent,7.10812927820015e-06
lymphadenectomy,7.090593879629729e-06
Cbc,7.0498391550815545e-06
hydrocortisone,7.0289687033054964e-06
white,7.026023250320774e-06
Better,7.012552449286983e-06
Small,6.994300349540917e-06
HOURLY,6.989558080867453e-06
backache,6.9670604526079976e-06
tramadol,6.939549572840814e-06
PROGNOSIS,6.905695025348927e-06
hemorrhoidectomy,6.896617226995557e-06
Co2,6.873186230047768e-06
anorexia,6.830583659282624e-06
Inguinal,6.824630396666135e-06
Laparoscopic Cholecystectomy,6.823237714293682e-06
Perforation,6.812286927277809e-06
ENT,6.794768002907234e-06
ABSCESS,6.794504250680863e-06
TG,6.778047261209624e-06
Abdomen distention,6.767229937644793e-06
small bowel obstruction,6.7219855199514855e-06
liver injury,6.700346119920653e-06
embolism,6.681540426544287e-06
Bypass,6.66900900147435e-06
pcd,6.6495296738185294e-06
dilution,6.625484942077656e-06
recurrent acute abdominal pain,6.552664178210569e-06
Duodenal perforation,6.545899722792978e-06
PCd,6.541750039800447e-06
Intestinal Gangrene,6.52567461311993e-06
Ent,6.509382178536053e-06
SINGLE,6.506017296917633e-06
laproscopic cholecystectomy,6.4914754657008315e-06
PV,6.481326247249639e-06
PURULENT,6.446768996243726e-06
obstipation,6.4321094210244775e-06
tigecycline,6.4222384907183066e-06
reactive,6.2875261168758564e-06
discharged,6.263757519300271e-06
throat pain,6.258580676543163e-06
DRAINAGE,6.251012266908058e-06
Loperamide,6.176658243646564e-06
ectopic beats,6.091606447715214e-06
GALLSTONES,6.070177185327518e-06
Intesinal Stricture Benign,6.04826877459679e-06
Chills,6.036262205639107e-06
limbs,6.008491909394162e-06
iu,6.0004338620713545e-06
HOSPITAL,5.97636954550184e-06
betaloc,5.969392880984737e-06
Perianal abscess,5.902189626454016e-06
Intestinal Perforation,5.896148673084275e-06
gram,5.884775588067248e-06
Gangrene,5.745372362363792e-06
jejunal fistula,5.725134429637983e-06
fEVER,5.69792113272962e-06
rTA,5.689867310475943e-06
Anterior,5.678498774428244e-06
ligation of bleeder,5.66679572306191e-06
Temperature,5.645255164126431e-06
RUQ,5.628116684041583e-06
na,5.616584363885123e-06
sleeve gastrectomy,5.589743326749522e-06
ileus,5.573120103252567e-06
ventricular fibrillation,5.540281317455955e-06
Bolus,5.532212938229637e-06
Whipple's operation,5.5260285823117e-06
Fentanyl,5.522235862260378e-06
BPH,5.4899804915833e-06
OXYGEN,5.362158844580756e-06
hyperkalemia,5.3330620215197885e-06
results,5.298111017201616e-06
ABDOMINAL DISTENSION,5.296575501735152e-06
walking,5.279631397366853e-06
pseudo,5.2717024004041695e-06
RIGHT HEMICOLECTOMY,5.225333355028646e-06
platelet,5.2117935452401105e-06
PARTIAL,5.153747435381955e-06
Fall,5.0563836704152035e-06
lasix,5.036639762557669e-06
omeprazole,5.02167637811319e-06
skin,5.007571541443668e-06
acute coronary syndrome,4.989139009942906e-06
INHALATION,4.979014099112583e-06
Secondary,4.964724432808746e-06
Dt,4.950521910230106e-06
STATUS,4.9330195698170245e-06
rash,4.90334839214332e-06
Vancomycin,4.846866114574678e-06
bad,4.765271669384209e-06
diaphragmatic hernia,4.747214547279171e-06
nose,4.746572677457664e-06
slowly,4.721198155584061e-06
oral ulcers,4.711665847130775e-06
oral cavity,4.669936310259292e-06
Back,4.667834067047201e-06
ulcers,4.663630352376174e-06
amp,4.5594547021167715e-06
Headache,4.524473598547648e-06
Tumour,4.516094839212139e-06
Distal pancreatectomy,4.470967373269118e-06
Platelets,4.455571809713535e-06
NIGHT,4.445824621240443e-06
soft tissue mass,4.415372842518968e-06
symptomatic,4.340653102133697e-06
hypothyroidism,4.332588942839503e-06
trauma,4.3287437130180115e-06
incision and drainage,4.321773707057962e-06
severe pain,4.287381545509433e-06
EEG,4.270542381466388e-06
Active,4.240661512180681e-06
cytology,4.2261319741530404e-06
Back pain,4.1812422369045365e-06
anastomotic leak,4.170912938287991e-06
closure of colostomy,4.163181017733786e-06
pus culture and sensitivity,4.150599527995589e-06
Gallstone pancreatitis,4.104374757177646e-06
ECHO,4.1024256215239614e-06
Metabolic acidosis,4.005662790770983e-06
loperamide,3.990123787895693e-06
Female,3.989804487510991e-06
pus culture,3.989769793971453e-06
limb weakness,3.966575683952847e-06
congestion,3.955984781128227e-06
gastric perforation,3.952600400411889e-06
Dehiscence,3.927737740457355e-06
lymph nodes,3.916743691932018e-06
Portal Hypertension,3.897655036650961e-06
BLEEDING,3.891699816813613e-06
right colectomy,3.885721488037838e-06
soft Diet,3.7939900989044036e-06
ALBUMIN,3.7847191633130135e-06
ketoacidosis,3.768934911687365e-06
IN,3.7499390587877596e-06
